time, px, py, pz, qx, qy, qz, qw
0.860287, -0.0961959, 0.051619, 1.40606, -0.0227457, -0.000289026, 0.708234, 0.705611
0.879546, -0.100987, 0.0556096, 1.4053, -0.022922, 0.000205781, 0.708129, 0.705711
0.900093, -0.105938, 0.0599853, 1.40412, -0.0223517, 0.000275418, 0.707794, 0.706065
0.919683, -0.110935, 0.0641643, 1.40308, -0.021564, 0.0017603, 0.7081, 0.705781
0.940065, -0.115599, 0.0687451, 1.40303, -0.0205649, -4.09173e-05, 0.70804, 0.705873
0.960022, -0.120972, 0.0730896, 1.40208, -0.0194926, 0.00128587, 0.708027, 0.705915
0.980125, -0.126213, 0.0778851, 1.40125, -0.0195013, -0.000246608, 0.708132, 0.70581
0.999387, -0.131312, 0.0823443, 1.40031, -0.0189239, 0.000896183, 0.708493, 0.705464
1.01965, -0.136138, 0.0870083, 1.39963, -0.019078, 0.000463891, 0.708157, 0.705797
1.03969, -0.141831, 0.0918449, 1.39845, -0.0171554, 0.00162016, 0.707277, 0.706727
1.06015, -0.146901, 0.0966979, 1.39777, -0.0177009, 0.000816504, 0.708199, 0.705791
1.08028, -0.15182, 0.101463, 1.39756, -0.0183387, -0.000476139, 0.708358, 0.705614
1.09944, -0.157111, 0.106314, 1.39703, -0.0175313, 4.67263e-05, 0.707735, 0.70626
1.11969, -0.162351, 0.111391, 1.39647, -0.0182006, -0.00149332, 0.707504, 0.706473
1.1394, -0.167908, 0.116457, 1.3962, -0.0171135, -0.001442, 0.708125, 0.705878
1.15946, -0.17328, 0.121469, 1.39619, -0.0158604, -0.00121743, 0.708355, 0.705677
1.17967, -0.178897, 0.12654, 1.39565, -0.0157072, -0.000708778, 0.708117, 0.70592
1.19943, -0.184285, 0.13166, 1.39499, -0.0166961, -0.00122181, 0.708067, 0.705947
1.21967, -0.189749, 0.136775, 1.39478, -0.0159482, -0.000628453, 0.708369, 0.705661
1.24005, -0.195048, 0.141986, 1.39471, -0.0161931, -0.00120275, 0.708263, 0.705762
1.26017, -0.200925, 0.147122, 1.39403, -0.0155814, 0.00017561, 0.708143, 0.705897
1.28026, -0.206718, 0.152517, 1.39377, -0.0154354, -0.00071346, 0.708471, 0.705571
1.3003, -0.212108, 0.157623, 1.39334, -0.0164106, -0.000432069, 0.708759, 0.70526
1.31953, -0.217531, 0.16304, 1.39289, -0.0164654, -0.000714543, 0.708183, 0.705837
1.3401, -0.22348, 0.168515, 1.39204, -0.0160576, -9.54813e-05, 0.708202, 0.705827
1.36031, -0.229121, 0.173829, 1.3916, -0.016258, -0.000217145, 0.708626, 0.705397
1.38025, -0.234666, 0.179345, 1.39167, -0.0155527, -0.000905181, 0.708692, 0.705346
1.40013, -0.24026, 0.184886, 1.39143, -0.0160375, -0.00184797, 0.708227, 0.705801
1.41975, -0.245984, 0.190375, 1.39097, -0.0164811, -0.0023804, 0.708108, 0.705908
1.44023, -0.251716, 0.195826, 1.39083, -0.0159009, -0.00203362, 0.708275, 0.705755
1.45996, -0.25746, 0.201359, 1.39095, -0.0161218, -0.00277907, 0.708545, 0.705476
1.48019, -0.263638, 0.207134, 1.39059, -0.0146156, -0.00225564, 0.708625, 0.70543
1.50027, -0.269406, 0.212676, 1.39015, -0.0157025, -0.00278646, 0.708742, 0.705287
1.5198, -0.275133, 0.218208, 1.3901, -0.0153256, -0.00240514, 0.708852, 0.705187
1.54022, -0.28094, 0.223798, 1.38985, -0.0152542, -0.00189117, 0.708677, 0.705366
1.56031, -0.287137, 0.229634, 1.38943, -0.0143839, -0.00166023, 0.708632, 0.70543
1.58027, -0.292946, 0.235272, 1.38937, -0.0149405, -0.00256614, 0.708976, 0.70507
1.59972, -0.298629, 0.240809, 1.38934, -0.0163137, -0.00312729, 0.709169, 0.704843
1.61981, -0.304598, 0.246492, 1.38873, -0.0166154, -0.00227926, 0.708846, 0.705164
1.63967, -0.310722, 0.252511, 1.38822, -0.0161933, -0.00276934, 0.708744, 0.705275
1.66008, -0.316568, 0.25806, 1.38796, -0.0167512, -0.00244447, 0.709032, 0.704973
1.68032, -0.322573, 0.263859, 1.38803, -0.0160068, -0.00230477, 0.708835, 0.705189
1.70019, -0.328635, 0.269676, 1.38774, -0.0171681, -0.00309078, 0.70872, 0.705274
1.71977, -0.334637, 0.275577, 1.38774, -0.0169986, -0.0041634, 0.708638, 0.705355
1.74006, -0.340614, 0.281344, 1.38803, -0.0167897, -0.00455858, 0.708778, 0.705217
1.7603, -0.346973, 0.287236, 1.38835, -0.0157506, -0.00445722, 0.708842, 0.705178
1.78026, -0.353537, 0.293096, 1.38805, -0.0153861, -0.00376754, 0.708958, 0.705073
1.79967, -0.359702, 0.298966, 1.38804, -0.0163082, -0.00458748, 0.709234, 0.704769
1.81953, -0.365934, 0.304883, 1.38828, -0.0150365, -0.00375304, 0.709084, 0.704954
1.84024, -0.372396, 0.310753, 1.38799, -0.0150183, -0.00295836, 0.708989, 0.705054
1.86024, -0.379012, 0.316883, 1.38792, -0.0147131, -0.00361478, 0.709313, 0.704731
1.88042, -0.385451, 0.322673, 1.38797, -0.0146577, -0.00297843, 0.709688, 0.704357
1.90027, -0.391628, 0.328789, 1.38835, -0.0151625, -0.00482971, 0.709636, 0.704388
1.91951, -0.398293, 0.334518, 1.38746, -0.015335, -0.00232867, 0.709376, 0.704659
1.93999, -0.404696, 0.34062, 1.38736, -0.0160693, -0.00366055, 0.709234, 0.704781
1.96027, -0.411157, 0.346384, 1.38717, -0.0159011, -0.00234488, 0.709554, 0.704468
1.98019, -0.417815, 0.352742, 1.38747, -0.0141162, -0.00298715, 0.709369, 0.704689
2.00003, -0.424378, 0.358553, 1.38691, -0.0161337, -0.00268213, 0.709037, 0.704982
2.01963, -0.430991, 0.364575, 1.38704, -0.0156163, -0.00292464, 0.709225, 0.704803
2.04011, -0.43741, 0.370702, 1.38754, -0.0155939, -0.00395502, 0.709288, 0.704735
2.05994, -0.444314, 0.376907, 1.3877, -0.0145451, -0.00362749, 0.70915, 0.704898
2.07994, -0.45131, 0.382942, 1.38762, -0.0145292, -0.00332078, 0.70937, 0.704678
2.10029, -0.457947, 0.388951, 1.38796, -0.0148551, -0.00389767, 0.709666, 0.704371
2.1199, -0.464557, 0.395097, 1.38834, -0.0150816, -0.00451406, 0.709772, 0.704256
2.13979, -0.471612, 0.401222, 1.38806, -0.0141786, -0.0031325, 0.709448, 0.704608
2.16033, -0.478467, 0.40743, 1.38818, -0.0137421, -0.00368027, 0.709513, 0.704549
2.18022, -0.485172, 0.413271, 1.38839, -0.013969, -0.00295152, 0.709787, 0.704272
2.20011, -0.492059, 0.419602, 1.38871, -0.0137678, -0.00370159, 0.709672, 0.704388
2.21982, -0.498879, 0.425651, 1.38825, -0.015158, -0.00357284, 0.709461, 0.704572
2.24014, -0.505802, 0.431933, 1.38854, -0.0140225, -0.00413683, 0.709438, 0.704616
2.26029, -0.512496, 0.437759, 1.38838, -0.0159024, -0.00378063, 0.709673, 0.704342
2.28024, -0.519619, 0.444125, 1.3881, -0.0152219, -0.00330849, 0.709447, 0.704586
2.30014, -0.526495, 0.450174, 1.38769, -0.0165279, -0.00305795, 0.709255, 0.704752
2.3199, -0.533286, 0.456375, 1.38803, -0.0158928, -0.00372197, 0.709106, 0.704912
2.34016, -0.540099, 0.462537, 1.38836, -0.0161208, -0.00445735, 0.709041, 0.704968
2.3602, -0.547448, 0.468806, 1.38829, -0.0160618, -0.00433081, 0.708879, 0.705133
2.38034, -0.554583, 0.475155, 1.38846, -0.0158498, -0.00521073, 0.709228, 0.704782
2.40019, -0.561503, 0.481286, 1.38873, -0.0153459, -0.00488223, 0.709321, 0.704702
2.41973, -0.568545, 0.487579, 1.38909, -0.016182, -0.00595233, 0.708977, 0.705021
2.4402, -0.576099, 0.49372, 1.38881, -0.0150824, -0.00407985, 0.709026, 0.70501
2.46024, -0.5832, 0.500087, 1.3893, -0.0145214, -0.00508663, 0.70928, 0.704759
2.47997, -0.590213, 0.506228, 1.38974, -0.0147215, -0.00501743, 0.709125, 0.704912
2.50002, -0.59774, 0.512528, 1.38975, -0.0143093, -0.00426427, 0.709033, 0.705017
2.5199, -0.605191, 0.518646, 1.38947, -0.0149954, -0.00343693, 0.709303, 0.704736
2.53946, -0.612546, 0.525204, 1.39024, -0.0131316, -0.004409, 0.70972, 0.704348
2.56028, -0.619939, 0.531203, 1.39008, -0.0136867, -0.00299424, 0.709802, 0.704262
2.58027, -0.627407, 0.537616, 1.38975, -0.0144922, -0.00320331, 0.709628, 0.70442
2.60022, -0.634557, 0.543657, 1.38918, -0.01569, -0.00179972, 0.709686, 0.704341
2.61952, -0.641706, 0.550216, 1.3895, -0.0143333, -0.00242335, 0.709483, 0.704573
2.63999, -0.648967, 0.55622, 1.38929, -0.0156021, -0.00199944, 0.70919, 0.704842
2.66024, -0.656607, 0.56276, 1.38932, -0.0146491, -0.00253278, 0.709238, 0.704812
2.67963, -0.663779, 0.569099, 1.38948, -0.0153329, -0.00378402, 0.709508, 0.704521
2.70024, -0.671066, 0.575361, 1.3897, -0.0148012, -0.00371397, 0.709321, 0.70472
2.71973, -0.678595, 0.581763, 1.38959, -0.0150242, -0.00390515, 0.709222, 0.704814
2.74007, -0.68624, 0.588109, 1.38928, -0.0145539, -0.00302609, 0.709486, 0.704563
2.76024, -0.693662, 0.594684, 1.38962, -0.0125951, -0.00345608, 0.709655, 0.704429
2.78025, -0.700991, 0.600855, 1.38946, -0.0131631, -0.00277073, 0.709544, 0.704533
2.80028, -0.708365, 0.607437, 1.38915, -0.0135303, -0.00342069, 0.709126, 0.704944
2.81973, -0.715928, 0.613589, 1.38853, -0.0142002, -0.00166649, 0.709568, 0.704492
2.83934, -0.723327, 0.620265, 1.38889, -0.0128803, -0.0026935, 0.709628, 0.704453
2.85948, -0.730767, 0.626274, 1.38827, -0.013685, -0.000915714, 0.709361, 0.704711
2.87975, -0.738401, 0.632981, 1.38791, -0.0133588, -0.00144517, 0.709273, 0.704806
2.89957, -0.745693, 0.639213, 1.38729, -0.0147991, -0.00111335, 0.709377, 0.704673
2.91971, -0.753035, 0.645782, 1.38684, -0.0134732, -0.000316886, 0.709129, 0.70495
2.94004, -0.760354, 0.651989, 1.38592, -0.0154684, 0.000646492, 0.708633, 0.705407
2.96016, -0.768088, 0.658825, 1.38544, -0.0141068, 0.000595565, 0.708739, 0.705329
2.9803, -0.775284, 0.665053, 1.38506, -0.0153558, 0.000185959, 0.708855, 0.705187
3.00011, -0.782748, 0.672005, 1.38533, -0.0139475, -0.00135761, 0.708582, 0.70549
3.01937, -0.790118, 0.678166, 1.38447, -0.0161788, -0.000463345, 0.708352, 0.705673
3.03959, -0.797804, 0.685139, 1.38428, -0.0143419, -0.0013607, 0.708148, 0.705917
3.05996, -0.805026, 0.69148, 1.38411, -0.0154558, -0.00138125, 0.70842, 0.70562
3.07948, -0.812879, 0.698661, 1.38426, -0.0119803, -0.00149495, 0.708347, 0.705761
3.09953, -0.820447, 0.704871, 1.38312, -0.0139009, 0.000257744, 0.708206, 0.705869
3.11987, -0.828025, 0.711879, 1.38304, -0.0124983, -0.000505594, 0.708415, 0.705685
3.14017, -0.83522, 0.718326, 1.38287, -0.0137886, -0.000406393, 0.708674, 0.705401
3.16047, -0.842917, 0.725402, 1.38257, -0.012803, -0.000674508, 0.708238, 0.705857
3.18032, -0.850327, 0.731896, 1.38161, -0.0139304, 0.000810637, 0.708527, 0.705546
3.20023, -0.8581, 0.738708, 1.38167, -0.012621, 0.000267296, 0.708377, 0.705721
3.21943, -0.865382, 0.7454, 1.3813, -0.0137516, -2.53457e-05, 0.708297, 0.705781
3.24015, -0.873211, 0.752427, 1.38055, -0.0129486, 0.000816912, 0.708195, 0.705898
3.26029, -0.880422, 0.759217, 1.3799, -0.0139756, 0.000813685, 0.708595, 0.705476
3.28003, -0.887897, 0.765853, 1.37996, -0.0139197, 0.0003906, 0.70805, 0.706025
3.30022, -0.895305, 0.772889, 1.37995, -0.0133685, -0.000628543, 0.707734, 0.706352
3.31984, -0.903011, 0.779727, 1.37936, -0.0146331, -0.0010301, 0.70794, 0.706121
3.33983, -0.910725, 0.786702, 1.3793, -0.0126105, -0.000545323, 0.708379, 0.705719
3.35992, -0.918133, 0.793371, 1.37946, -0.0127216, -0.000613965, 0.708464, 0.705632
3.38011, -0.92585, 0.800359, 1.3792, -0.0128208, -0.000850329, 0.708252, 0.705843
3.40005, -0.93329, 0.807263, 1.37852, -0.0127352, 0.000200206, 0.708629, 0.705466
3.41942, -0.940988, 0.814317, 1.37886, -0.0113781, -0.000538712, 0.708508, 0.705611
3.43999, -0.948311, 0.820861, 1.37873, -0.0125932, -0.000364093, 0.708407, 0.705692
3.45923, -0.956205, 0.828075, 1.37834, -0.0114747, -0.000539194, 0.708385, 0.705732
3.47946, -0.963412, 0.83481, 1.37775, -0.0133865, -0.000382554, 0.708793, 0.705289
3.50001, -0.971077, 0.841799, 1.37772, -0.0116834, 0.0002686, 0.708466, 0.705648
3.51968, -0.978376, 0.848352, 1.377, -0.0139056, 0.000819092, 0.708055, 0.706019
3.53945, -0.985955, 0.855623, 1.37663, -0.0128691, 0.000700427, 0.708262, 0.705832
3.55992, -0.99342, 0.86229, 1.3766, -0.0137416, -0.000191967, 0.708012, 0.706067
3.5801, -1.00081, 0.869484, 1.37682, -0.0129267, -0.00168552, 0.708045, 0.706047
3.60006, -1.00851, 0.876285, 1.37635, -0.0132537, -0.000959603, 0.708035, 0.706053
3.61941, -1.01617, 0.883515, 1.37612, -0.0116465, -0.000610071, 0.708494, 0.70562
3.64002, -1.02345, 0.889944, 1.37599, -0.0137374, -0.000871637, 0.708423, 0.705654
3.66007, -1.03084, 0.897188, 1.37619, -0.012553, -0.00188898, 0.707933, 0.706166
3.67939, -1.03854, 0.90397, 1.37563, -0.0129585, -0.000412729, 0.708005, 0.706089
3.70004, -1.04614, 0.911098, 1.37557, -0.0117436, -0.000552046, 0.708281, 0.705833
3.71979, -1.05347, 0.917889, 1.3758, -0.0116236, -0.00079643, 0.708589, 0.705526
3.74001, -1.06104, 0.924878, 1.37572, -0.0115797, -0.00071024, 0.708415, 0.705701
3.76005, -1.06859, 0.931804, 1.37506, -0.0129333, -0.000256682, 0.708571, 0.705521
3.78009, -1.07599, 0.938859, 1.37466, -0.0123572, 0.000481161, 0.708645, 0.705457
3.80017, -1.08313, 0.945714, 1.37439, -0.0128142, 0.000720197, 0.708411, 0.705683
3.81968, -1.09051, 0.952633, 1.37406, -0.0141526, 0.000582212, 0.708285, 0.705784
3.84003, -1.09815, 0.959902, 1.37395, -0.0130115, 0.000408336, 0.708448, 0.705643
3.86001, -1.10512, 0.966716, 1.374, -0.0145292, -0.000646341, 0.708271, 0.70579
3.88007, -1.11251, 0.973959, 1.37426, -0.0128063, -0.000875815, 0.708015, 0.706081
3.90008, -1.11989, 0.98071, 1.37394, -0.0153951, -0.00119992, 0.707978, 0.706065
3.91968, -1.12754, 0.988138, 1.37392, -0.0132645, -0.00112396, 0.708165, 0.705922
3.94002, -1.13471, 0.99496, 1.37405, -0.0140755, -0.00149309, 0.708329, 0.70574
3.95987, -1.14218, 1.00233, 1.37439, -0.012647, -0.00186123, 0.707796, 0.706301
3.98035, -1.14943, 1.00925, 1.37386, -0.0133252, -0.000448213, 0.70793, 0.706157
3.99952, -1.15688, 1.01656, 1.37404, -0.0125599, -0.00115314, 0.708194, 0.705905
4.01987, -1.16416, 1.02327, 1.37438, -0.0137985, -0.00132609, 0.707719, 0.706358
4.04002, -1.17185, 1.03065, 1.37447, -0.0130288, -0.00162428, 0.707607, 0.706484
4.06026, -1.1791, 1.03766, 1.37389, -0.0141829, -0.000682134, 0.707783, 0.706287
4.08023, -1.18652, 1.04487, 1.37408, -0.0133417, -0.000803202, 0.707333, 0.706754
4.10014, -1.19366, 1.05181, 1.37433, -0.0144827, -0.0013497, 0.707052, 0.707012
4.11985, -1.20126, 1.05919, 1.37449, -0.0130301, -0.0013614, 0.706698, 0.707394
4.1401, -1.20848, 1.06638, 1.37454, -0.0130585, -0.0013326, 0.706936, 0.707156
4.15996, -1.21582, 1.07351, 1.37522, -0.0130943, -0.0024157, 0.706631, 0.707457
4.18024, -1.22327, 1.08083, 1.37571, -0.0122652, -0.00257523, 0.70623, 0.707872
4.19972, -1.23058, 1.08788, 1.37566, -0.0135788, -0.00208346, 0.706681, 0.707399
4.21942, -1.23821, 1.09531, 1.37623, -0.0116571, -0.00235593, 0.707006, 0.707107
4.23961, -1.24568, 1.10223, 1.37662, -0.0124305, -0.00198746, 0.706797, 0.707304
4.26029, -1.2533, 1.10963, 1.37666, -0.0115809, -0.00103381, 0.706397, 0.70772
4.28045, -1.2605, 1.11662, 1.37625, -0.0124789, 0.000860425, 0.706452, 0.70765
4.29962, -1.26774, 1.12413, 1.37744, -0.0120801, -0.00202013, 0.706027, 0.708079
4.31971, -1.27494, 1.13113, 1.37809, -0.0123274, -0.00183327, 0.705783, 0.708318
4.34013, -1.28263, 1.1385, 1.37847, -0.0119318, -0.00165955, 0.705566, 0.708542
4.36021, -1.28991, 1.14556, 1.3788, -0.0122219, -0.000797962, 0.706066, 0.70804
4.38021, -1.29753, 1.15283, 1.38004, -0.011728, -0.00188965, 0.706269, 0.707844
4.40009, -1.305, 1.15995, 1.38042, -0.0127449, -0.00144087, 0.70613, 0.707967
4.41978, -1.31242, 1.16727, 1.3806, -0.0124052, -0.000590705, 0.706324, 0.70778
4.43989, -1.31984, 1.17446, 1.38109, -0.0123288, -0.000247112, 0.706587, 0.707519
4.46019, -1.32742, 1.1818, 1.38183, -0.0117624, -0.000522132, 0.706466, 0.707649
4.48019, -1.33486, 1.18869, 1.38182, -0.0133997, 0.00119945, 0.706274, 0.707811
4.50004, -1.34213, 1.19611, 1.38246, -0.0136142, 0.000525058, 0.70648, 0.707602
4.51972, -1.34944, 1.20327, 1.3835, -0.0136822, -0.000363379, 0.706279, 0.707802
4.54007, -1.35681, 1.21059, 1.38439, -0.0129265, -0.000178831, 0.706132, 0.707962
4.56014, -1.36428, 1.21789, 1.38501, -0.0125253, 0.00043531, 0.706217, 0.707884
4.58009, -1.37169, 1.22498, 1.38583, -0.012509, 0.00031793, 0.706564, 0.707538
4.60003, -1.37896, 1.23229, 1.38705, -0.0134075, -0.0017763, 0.706682, 0.707402
4.61967, -1.38631, 1.23954, 1.38748, -0.0130577, -0.000735578, 0.706354, 0.707738
4.63964, -1.39364, 1.24676, 1.38745, -0.0131838, 0.00046306, 0.706565, 0.707525
4.66013, -1.401, 1.25422, 1.3883, -0.0120665, -0.000515888, 0.70698, 0.707131
4.68019, -1.40836, 1.26105, 1.38888, -0.0131269, 0.000264168, 0.706888, 0.707204
4.70018, -1.41555, 1.26857, 1.38959, -0.0135416, -0.00128737, 0.706231, 0.707851
4.71967, -1.42267, 1.27558, 1.38978, -0.0140891, -0.000470566, 0.706527, 0.707546
4.73946, -1.43016, 1.28312, 1.39112, -0.0123852, -0.00195843, 0.706751, 0.707351
4.76014, -1.43737, 1.29013, 1.39176, -0.0128501, -0.0016868, 0.706854, 0.707241
4.77969, -1.44479, 1.29749, 1.392, -0.0123182, -0.00128086, 0.706911, 0.707194
4.8001, -1.45193, 1.30455, 1.39232, -0.0138842, -0.00190565, 0.707152, 0.706923
4.81975, -1.45925, 1.31196, 1.39295, -0.0129598, -0.00260985, 0.707074, 0.707016
4.83993, -1.46662, 1.3191, 1.39289, -0.0131407, -0.00191682, 0.706905, 0.707184
4.86004, -1.47401, 1.3263, 1.39273, -0.0129362, -0.00120445, 0.707274, 0.70682
4.88005, -1.48125, 1.3335, 1.39308, -0.012104, -0.00150913, 0.707835, 0.706272
4.90013, -1.48838, 1.34071, 1.39359, -0.0127938, -0.00306013, 0.707477, 0.706614
4.91965, -1.49584, 1.34785, 1.3933, -0.012821, -0.00199319, 0.707236, 0.706859
4.93998, -1.50311, 1.35507, 1.39293, -0.0121539, -0.000895443, 0.707846, 0.706262
4.96007, -1.50995, 1.36209, 1.39336, -0.0138689, -0.00318585, 0.708162, 0.705906
4.98001, -1.51763, 1.36956, 1.39368, -0.0111142, -0.00284009, 0.708002, 0.706118
5.00005, -1.52459, 1.3765, 1.39299, -0.0143184, -0.00343709, 0.708091, 0.705967
5.01981, -1.53205, 1.38374, 1.39264, -0.0125263, -0.00257828, 0.708253, 0.705843
5.04007, -1.53907, 1.39054, 1.39284, -0.0143056, -0.00393166, 0.70812, 0.705936
5.05947, -1.54668, 1.3979, 1.3925, -0.0131367, -0.00368842, 0.708282, 0.705797
5.07965, -1.55409, 1.40487, 1.39178, -0.0127572, -0.00218453, 0.708745, 0.705346
5.10009, -1.56126, 1.4122, 1.39211, -0.012399, -0.00432558, 0.709235, 0.70485
5.11957, -1.56857, 1.41904, 1.39178, -0.0129859, -0.00385858, 0.709089, 0.704989
5.13987, -1.57584, 1.42603, 1.39089, -0.0129443, -0.00203509, 0.708869, 0.705218
5.16008, -1.5832, 1.433, 1.39031, -0.0130232, -0.00136413, 0.709082, 0.705004
5.17943, -1.59014, 1.44012, 1.39056, -0.0126012, -0.00337361, 0.709292, 0.704794
5.20012, -1.59755, 1.44701, 1.39045, -0.0137988, -0.00409097, 0.709052, 0.705009
5.21972, -1.60487, 1.45397, 1.38968, -0.0138672, -0.00320257, 0.709037, 0.705028
5.23971, -1.61207, 1.46089, 1.38934, -0.0141277, -0.0036328, 0.709345, 0.704711
5.25966, -1.61889, 1.46902, 1.39039, -0.0117614, -0.00954182, 0.709381, 0.704662
5.28003, -1.62635, 1.47482, 1.38924, -0.0154089, -0.00607063, 0.709557, 0.704453
5.30034, -1.63423, 1.482, 1.3885, -0.0129475, -0.00415002, 0.709807, 0.704265
5.31965, -1.64132, 1.48865, 1.3882, -0.0139603, -0.004526, 0.709968, 0.704081
5.34022, -1.64894, 1.4958, 1.38823, -0.012357, -0.00424156, 0.70996, 0.704121
5.36034, -1.65595, 1.50258, 1.38767, -0.0143891, -0.00480913, 0.710289, 0.703747
5.38032, -1.66368, 1.50945, 1.38707, -0.0130265, -0.00337176, 0.710273, 0.703797
5.39996, -1.67096, 1.51626, 1.38701, -0.0126637, -0.00379456, 0.710798, 0.703272
5.41993, -1.67844, 1.52317, 1.38682, -0.0135566, -0.00481673, 0.71061, 0.703439
5.4402, -1.68584, 1.52998, 1.38579, -0.0127014, -0.00290132, 0.710303, 0.703775
5.45985, -1.69313, 1.53678, 1.38519, -0.0140202, -0.00389969, 0.710993, 0.703049
5.48027, -1.69985, 1.54417, 1.38564, -0.013861, -0.00818302, 0.711053, 0.702954
5.5002, -1.70796, 1.55041, 1.3847, -0.0131567, -0.00386441, 0.710965, 0.703093
5.51994, -1.71517, 1.55701, 1.38391, -0.0143383, -0.00359955, 0.710914, 0.703124
5.54008, -1.7227, 1.56368, 1.38328, -0.0118093, -0.000638012, 0.709979, 0.704124
5.56032, -1.7293, 1.57131, 1.38389, -0.0125736, -0.00699186, 0.710937, 0.703108
5.58031, -1.73718, 1.57686, 1.38244, -0.0149686, -0.00202889, 0.711036, 0.702993
5.59968, -1.74428, 1.58346, 1.3816, -0.0147776, -0.00105025, 0.709847, 0.7042
5.61976, -1.75162, 1.59121, 1.38226, -0.0134697, -0.00632839, 0.711309, 0.702722
5.64019, -1.75892, 1.59816, 1.38205, -0.0115815, -0.00586113, 0.710288, 0.703791
