time, px, py, pz, qx, qy, qz, qw
3.5004, 0.51641, -0.540004, 1.53902, 0.00201222, -0.0383007, 0.68449, 0.728013
3.51976, 0.517027, -0.540008, 1.5385, 0.00153741, -0.0388967, 0.684702, 0.727783
3.54034, 0.517416, -0.539866, 1.53786, 0.00224064, -0.0385951, 0.684779, 0.727725
3.56049, 0.517711, -0.539712, 1.53713, 0.00287273, -0.0384366, 0.684837, 0.727676
3.58047, 0.518371, -0.539823, 1.53657, 0.00175823, -0.0387354, 0.684781, 0.727717
3.60029, 0.518804, -0.539825, 1.53597, 0.0025919, -0.0374566, 0.68465, 0.727905
3.61964, 0.519349, -0.539745, 1.53526, 0.00162947, -0.0378221, 0.684538, 0.727994
3.63993, 0.519795, -0.539785, 1.53457, 0.0017319, -0.0378036, 0.684564, 0.727969
3.66035, 0.520248, -0.539808, 1.53407, 0.00197714, -0.0376662, 0.684543, 0.727996
3.68015, 0.520769, -0.5398, 1.53373, 0.00182349, -0.0384971, 0.6844, 0.728088
3.70043, 0.521157, -0.539816, 1.53316, 0.0020427, -0.0381548, 0.684251, 0.728245
3.71948, 0.521513, -0.539785, 1.5327, 0.00176614, -0.0389177, 0.684437, 0.728031
3.73979, 0.52209, -0.539908, 1.53245, 0.00175584, -0.0392419, 0.684584, 0.727875
3.76039, 0.52259, -0.539899, 1.53224, 0.00157114, -0.0400502, 0.684872, 0.72756
3.78014, 0.522859, -0.539927, 1.53161, 0.000732548, -0.0401829, 0.684931, 0.727499
3.80037, 0.523016, -0.539977, 1.53111, 0.00210259, -0.0388273, 0.684961, 0.727541
3.81967, 0.52359, -0.540107, 1.53095, 0.00120902, -0.0391328, 0.685027, 0.727465
3.84038, 0.523977, -0.54014, 1.53068, 0.00141171, -0.0392159, 0.68523, 0.727269
3.86027, 0.524269, -0.540386, 1.53013, 0.000917763, -0.0385358, 0.685332, 0.72721
3.88043, 0.524809, -0.540427, 1.53015, -0.000227023, -0.0400804, 0.685431, 0.727033
3.90012, 0.525057, -0.540752, 1.52994, 0.000537645, -0.0373007, 0.685335, 0.727272
3.91968, 0.525238, -0.54076, 1.52973, 0.000434673, -0.0370673, 0.68529, 0.727326
3.94012, 0.525484, -0.540897, 1.52949, 3.46187e-05, -0.0373677, 0.68511, 0.727481
3.96012, 0.526006, -0.540955, 1.52975, 0.000145885, -0.0383506, 0.685289, 0.727261
3.98002, 0.526478, -0.541093, 1.52987, -0.00123578, -0.0396613, 0.685397, 0.727088
3.9998, 0.526643, -0.541131, 1.52991, -0.000794254, -0.0402568, 0.685407, 0.727046
4.01968, 0.526735, -0.541263, 1.52996, -0.000168376, -0.0395062, 0.685725, 0.726788
4.04018, 0.526973, -0.541316, 1.53024, 0.000488256, -0.0391202, 0.685869, 0.726672
4.05978, 0.52701, -0.541536, 1.53024, 0.00118612, -0.0375994, 0.68594, 0.726685
4.0801, 0.527425, -0.541561, 1.53052, -0.000425576, -0.0390787, 0.686013, 0.726539
4.10034, 0.527666, -0.541647, 1.53065, -0.000735642, -0.0386823, 0.686049, 0.726526
4.1195, 0.527893, -0.541839, 1.53097, -0.00108851, -0.0382023, 0.685707, 0.726874
4.14031, 0.527901, -0.541976, 1.53127, -0.000566378, -0.0378634, 0.685589, 0.727003
4.16008, 0.527993, -0.542137, 1.53133, -0.000187321, -0.037056, 0.685387, 0.727236
4.17955, 0.52812, -0.542146, 1.53176, -0.000667187, -0.038289, 0.685511, 0.727055
4.20036, 0.528453, -0.542342, 1.53235, -0.00119604, -0.0391244, 0.685495, 0.727024
4.21964, 0.528581, -0.542387, 1.53279, -0.00155213, -0.0397012, 0.685686, 0.726812
4.24011, 0.528598, -0.542374, 1.53301, -0.00170197, -0.0400847, 0.685611, 0.726861
4.26034, 0.528463, -0.542415, 1.53336, -0.000383386, -0.0394806, 0.685677, 0.726834
4.27992, 0.528445, -0.542679, 1.5336, -0.000745084, -0.0386888, 0.685828, 0.726734
4.30038, 0.52851, -0.542604, 1.53392, -0.000910021, -0.0393649, 0.685958, 0.726575
4.31939, 0.528532, -0.542833, 1.53393, -0.00219478, -0.0395999, 0.686158, 0.726371
4.34013, 0.528468, -0.542868, 1.53429, -0.00203546, -0.0401398, 0.686429, 0.726085
4.35998, 0.528303, -0.542958, 1.5345, -0.000448909, -0.0388115, 0.686435, 0.726154
4.37999, 0.528057, -0.542939, 1.53458, 0.000598894, -0.0384819, 0.686489, 0.726121
4.40014, 0.527712, -0.543008, 1.53461, 0.00170869, -0.0376348, 0.686436, 0.726214
4.41975, 0.527701, -0.543039, 1.5351, 0.00133063, -0.0393075, 0.686351, 0.726206
4.44036, 0.527806, -0.543313, 1.53538, 0.000568564, -0.0401764, 0.686118, 0.72638
4.45962, 0.527601, -0.5433, 1.53558, 0.000772289, -0.0408033, 0.686171, 0.726295
4.47997, 0.527205, -0.543538, 1.53564, 0.00161061, -0.0398517, 0.686136, 0.72638
4.50037, 0.52701, -0.543704, 1.53612, 0.00243675, -0.0396985, 0.686211, 0.726315
4.51964, 0.526826, -0.543896, 1.53651, 0.00255925, -0.0391496, 0.686262, 0.726296
4.54029, 0.526498, -0.543964, 1.53652, 0.00252222, -0.039221, 0.686053, 0.726489
4.56018, 0.526287, -0.54426, 1.53669, 0.00153257, -0.0391716, 0.686034, 0.726513
4.58021, 0.526202, -0.544371, 1.53727, 0.00171748, -0.0393767, 0.686172, 0.726371
4.6004, 0.525753, -0.544679, 1.53717, 0.00252667, -0.0376569, 0.686118, 0.726511
4.61964, 0.525209, -0.544798, 1.53733, 0.00251858, -0.0378482, 0.686221, 0.726404
4.64037, 0.525, -0.545258, 1.53766, 0.00228087, -0.0368619, 0.686077, 0.726591
