time, px, py, pz, qx, qy, qz, qw
3.00012, -0.171535, -0.23078, 1.41578, -0.000470293, 0.0159601, -0.0531382, 0.99846
3.02012, -0.170878, -0.234309, 1.41588, -0.000927065, 0.0166173, -0.0473933, 0.998738
3.04008, -0.169926, -0.237707, 1.4164, 0.000425861, 0.0167469, -0.0424166, 0.99896
3.05996, -0.169113, -0.241064, 1.4168, -8.24943e-05, 0.0173024, -0.0370576, 0.999163
3.08035, -0.168147, -0.244076, 1.4168, 0.000309305, 0.0181571, -0.0305826, 0.999367
3.10028, -0.167354, -0.24764, 1.41706, 0.000515018, 0.0180788, -0.0255451, 0.99951
3.12014, -0.166115, -0.251283, 1.41745, -0.00075037, 0.0178657, -0.0205025, 0.99963
3.14013, -0.165035, -0.254689, 1.41765, -0.00125772, 0.0181435, -0.0152775, 0.999718
3.15998, -0.164122, -0.25756, 1.41758, 0.000123962, 0.0193324, -0.00951002, 0.999768
3.18028, -0.16282, -0.261191, 1.41793, -0.000311589, 0.0196965, -0.00433045, 0.999797
3.2003, -0.161333, -0.264824, 1.41844, -0.00015164, 0.0198085, -0.000121016, 0.999804
3.22033, -0.16016, -0.267638, 1.41854, 0.000775738, 0.0205547, 0.00579466, 0.999772
3.24008, -0.158612, -0.270845, 1.4188, 0.0015748, 0.0205654, 0.0118437, 0.999717
3.2601, -0.156894, -0.274862, 1.41923, -0.000501925, 0.0203464, 0.0163942, 0.999658
3.28016, -0.155201, -0.277907, 1.41945, 0.000830952, 0.0198096, 0.0214556, 0.999573
3.30022, -0.153617, -0.281025, 1.41938, 0.000883855, 0.0199742, 0.0274849, 0.999422
3.32016, -0.151727, -0.284684, 1.41969, -7.14987e-05, 0.0194284, 0.0326132, 0.999279
3.33989, -0.149613, -0.287962, 1.42018, 0.00114045, 0.0186697, 0.0376798, 0.999115
3.35976, -0.147679, -0.291377, 1.42033, 0.00110502, 0.0185192, 0.042711, 0.998915
3.37997, -0.145801, -0.29468, 1.42058, 0.00130733, 0.0184023, 0.0481002, 0.998672
3.39988, -0.143607, -0.29804, 1.42099, 0.00190225, 0.0180071, 0.0536959, 0.998393
3.41994, -0.141307, -0.301777, 1.42134, 0.0012208, 0.0178904, 0.0582792, 0.998139
3.44005, -0.139283, -0.305068, 1.42134, 0.00120992, 0.0181385, 0.0638357, 0.997795
3.45981, -0.137062, -0.308218, 1.42154, 0.00193642, 0.0181142, 0.0696721, 0.997404
3.47999, -0.134356, -0.31221, 1.42202, 0.000485547, 0.0172842, 0.0746909, 0.997057
3.50007, -0.132095, -0.315451, 1.42224, 0.00206484, 0.0180227, 0.07925, 0.99669
3.52007, -0.129997, -0.318607, 1.42244, 0.00236988, 0.019084, 0.0850444, 0.996192
3.54, -0.127142, -0.322297, 1.42287, 0.00206682, 0.0184582, 0.0903736, 0.995735
3.5602, -0.124715, -0.326029, 1.42322, 0.00245132, 0.0194454, 0.0949246, 0.995292
3.58033, -0.122028, -0.329305, 1.42352, 0.00237146, 0.0194262, 0.100783, 0.994716
3.60016, -0.119335, -0.332857, 1.42363, 0.00195575, 0.019414, 0.106484, 0.994123
3.62013, -0.116515, -0.336562, 1.42407, 0.00223011, 0.0192576, 0.111278, 0.9936
3.64015, -0.11338, -0.340168, 1.42462, 0.00179568, 0.0183786, 0.116839, 0.992979
3.65998, -0.110551, -0.343792, 1.42488, 0.00162958, 0.0181364, 0.121996, 0.992363
3.6802, -0.1077, -0.347314, 1.42514, 0.00141345, 0.0179984, 0.127491, 0.991675
3.70028, -0.104274, -0.351087, 1.42585, 0.00240251, 0.0164666, 0.131952, 0.991116
3.72015, -0.101065, -0.354791, 1.42633, 0.00243869, 0.016096, 0.136433, 0.990515
3.73994, -0.0975865, -0.358946, 1.4267, 0.000189059, 0.0160713, 0.141672, 0.989783
3.7598, -0.0942059, -0.362414, 1.42728, 0.0011658, 0.0153513, 0.147534, 0.988937
3.77991, -0.0909817, -0.366004, 1.42795, 0.000378507, 0.015164, 0.154994, 0.987799
3.80031, -0.0878856, -0.36956, 1.42832, 5.25833e-05, 0.0154506, 0.160726, 0.986878
3.82022, -0.0842417, -0.373679, 1.42858, 0.000651027, 0.0149992, 0.163747, 0.986388
3.84031, -0.0808784, -0.37696, 1.42928, 0.000903372, 0.0139318, 0.171416, 0.9851
3.86016, -0.0773508, -0.380806, 1.42986, 0.000943725, 0.0134921, 0.176183, 0.984265
3.88026, -0.0739641, -0.384266, 1.43024, 0.00161958, 0.0138109, 0.181635, 0.983268
3.89997, -0.0703649, -0.388529, 1.43068, 0.00190159, 0.0147336, 0.183876, 0.982837
3.92013, -0.0668614, -0.392274, 1.43153, 0.00121972, 0.0145061, 0.191363, 0.981411
3.93992, -0.0631148, -0.396271, 1.43218, 0.000336308, 0.0145808, 0.19637, 0.980421
3.95976, -0.0594871, -0.400399, 1.43245, 0.000560471, 0.0155424, 0.199468, 0.979781
3.97995, -0.0557439, -0.404335, 1.43305, 0.00171182, 0.0152428, 0.204977, 0.978647
4.00007, -0.05179, -0.408216, 1.43402, 0.000564179, 0.0135015, 0.21155, 0.977274
4.01992, -0.0482537, -0.411695, 1.43437, 0.00176462, 0.0133991, 0.217257, 0.976021
4.04015, -0.0440844, -0.416106, 1.4348, 0.00189023, 0.0135294, 0.219879, 0.975431
4.06024, -0.0403027, -0.420128, 1.4357, 0.000812701, 0.0132227, 0.227216, 0.973754
4.08022, -0.0364809, -0.424069, 1.43638, 0.00151895, 0.0137579, 0.232118, 0.972589
4.10028, -0.0321379, -0.428545, 1.43691, 0.000706252, 0.013588, 0.235379, 0.971808
4.12014, -0.0280658, -0.432732, 1.43753, 0.00091396, 0.0134391, 0.240747, 0.970494
4.14031, -0.0243364, -0.436369, 1.43842, 0.00216869, 0.0131006, 0.248209, 0.968615
4.15977, -0.0201488, -0.440644, 1.43898, 0.000982513, 0.0125001, 0.253271, 0.967314
4.17998, -0.0157092, -0.445201, 1.43936, 0.0012766, 0.0128614, 0.255585, 0.9667
4.20029, -0.011902, -0.449233, 1.43997, 0.00227444, 0.0142033, 0.261184, 0.965182
4.22002, -0.00767379, -0.453325, 1.44091, 0.00101417, 0.0135071, 0.268543, 0.963172
4.24006, -0.00337314, -0.457929, 1.44126, 0.000674118, 0.0149202, 0.271358, 0.962363
4.25974, 0.000856996, -0.462101, 1.44189, 0.000402108, 0.0157608, 0.276689, 0.96083
4.28031, 0.00525584, -0.46616, 1.44274, 0.0019076, 0.0158725, 0.282483, 0.959139
4.29994, 0.008828, -0.470184, 1.44315, 0.000859602, 0.0172237, 0.291603, 0.956384
4.32011, 0.0142541, -0.474884, 1.44379, 0.000573333, 0.0157173, 0.292075, 0.956266
4.33994, 0.018769, -0.47899, 1.44438, 0.0020507, 0.0159951, 0.297052, 0.954725
4.35973, 0.0224356, -0.483043, 1.44487, 0.00119162, 0.0174794, 0.306283, 0.951779
4.37994, 0.027383, -0.487496, 1.44545, -0.000578507, 0.0166275, 0.311406, 0.950131
4.40025, 0.0327959, -0.491153, 1.44598, -0.000278254, 0.0154761, 0.315974, 0.948642
4.42013, 0.0374973, -0.496241, 1.44643, 0.000436771, 0.0166785, 0.317692, 0.948047
4.44033, 0.0417373, -0.50023, 1.44699, 0.000436969, 0.0171365, 0.326607, 0.945005
4.45984, 0.0466707, -0.504365, 1.44737, -0.000222509, 0.016705, 0.331634, 0.94326
4.48018, 0.0522957, -0.508258, 1.44773, -0.000238351, 0.0163067, 0.336263, 0.941627
4.49986, 0.0571166, -0.513192, 1.44821, 0.000312132, 0.0170156, 0.340165, 0.940212
4.52, 0.0619789, -0.517438, 1.44851, -0.0014797, 0.0168781, 0.346417, 0.937927
4.54002, 0.0680204, -0.521279, 1.44876, -0.002869, 0.0149086, 0.351165, 0.936191
4.56022, 0.0732495, -0.525224, 1.44895, -0.00222486, 0.0146181, 0.356811, 0.93406
4.57995, 0.0781184, -0.530326, 1.44923, -0.00351803, 0.0151489, 0.361173, 0.932369
4.60028, 0.0834814, -0.534362, 1.44946, -0.00358877, 0.014685, 0.366484, 0.930301
4.62014, 0.0895648, -0.537921, 1.44959, -0.0035496, 0.0133401, 0.370862, 0.928586
4.64016, 0.0945593, -0.542871, 1.44959, -0.00324564, 0.0147856, 0.374299, 0.927184
4.66001, 0.100065, -0.546832, 1.44985, -0.00476912, 0.0137036, 0.381392, 0.9243
4.68006, 0.105677, -0.551224, 1.44943, -0.00564564, 0.0140252, 0.384252, 0.923104
4.70029, 0.111716, -0.55426, 1.44938, -0.00580479, 0.0116393, 0.391517, 0.920079
4.72003, 0.11721, -0.559159, 1.44919, -0.00614763, 0.0118345, 0.394448, 0.918822
4.7399, 0.122434, -0.562992, 1.44901, -0.00747927, 0.0116292, 0.400927, 0.916006
4.75972, 0.128403, -0.566318, 1.44871, -0.00774632, 0.0105411, 0.406818, 0.913415
4.77985, 0.133841, -0.570092, 1.44832, -0.00768212, 0.0106388, 0.411657, 0.911244
4.79986, 0.139816, -0.574715, 1.44813, -0.00840573, 0.0108328, 0.413741, 0.910291
4.81996, 0.145566, -0.578565, 1.44765, -0.00992053, 0.0107712, 0.418146, 0.908262
4.83987, 0.150932, -0.581686, 1.44695, -0.0108616, 0.0110131, 0.425066, 0.90503
4.85973, 0.156854, -0.585924, 1.44631, -0.0106314, 0.0113405, 0.427304, 0.903974
4.88033, 0.162153, -0.589207, 1.44588, -0.0116787, 0.011304, 0.434181, 0.900679
4.90016, 0.167978, -0.592475, 1.44505, -0.013431, 0.011313, 0.440116, 0.897769
4.92016, 0.173779, -0.595796, 1.4442, -0.0136398, 0.0107325, 0.444417, 0.895652
4.94002, 0.179397, -0.599631, 1.44341, -0.0134358, 0.011204, 0.446761, 0.894482
4.9599, 0.185342, -0.602856, 1.44278, -0.0148725, 0.00997393, 0.451582, 0.89205
4.98031, 0.190771, -0.605556, 1.44162, -0.0160752, 0.00990485, 0.457874, 0.888816
5.00029, 0.196377, -0.60822, 1.44059, -0.0157046, 0.00938999, 0.463462, 0.885928
5.02017, 0.202093, -0.611876, 1.43986, -0.0161857, 0.0103602, 0.465626, 0.884773
5.04017, 0.207591, -0.614836, 1.4388, -0.0178182, 0.0108601, 0.470116, 0.882358
5.05998, 0.213184, -0.616937, 1.43771, -0.0187749, 0.00983644, 0.477164, 0.878559
5.08033, 0.21904, -0.618616, 1.43738, -0.0159518, 0.00635154, 0.481864, 0.876078
5.10031, 0.224827, -0.621295, 1.43651, -0.0179821, 0.00523646, 0.486815, 0.873305
5.12013, 0.229608, -0.624288, 1.43481, -0.0200319, 0.00900095, 0.490854, 0.870965
5.13993, 0.235001, -0.626327, 1.43368, -0.0206862, 0.00859936, 0.495244, 0.868465
5.16024, 0.240496, -0.62891, 1.43281, -0.0207223, 0.00921853, 0.497938, 0.866916
5.17997, 0.245624, -0.631021, 1.43201, -0.0216239, 0.00996539, 0.502649, 0.864162
5.19989, 0.251021, -0.632339, 1.43119, -0.0232899, 0.00875047, 0.509074, 0.860363
5.22015, 0.256003, -0.633697, 1.43028, -0.0214634, 0.0092829, 0.513746, 0.857624
5.2401, 0.261173, -0.63575, 1.42947, -0.0213578, 0.00979939, 0.516424, 0.856011
5.2601, 0.26664, -0.637371, 1.42873, -0.0231311, 0.00891305, 0.520465, 0.853523
5.28031, 0.271382, -0.637844, 1.42781, -0.0216658, 0.00900616, 0.52616, 0.850062
5.30027, 0.276127, -0.639471, 1.4267, -0.0213915, 0.0102873, 0.528299, 0.848726
5.32011, 0.281568, -0.64041, 1.4262, -0.0227636, 0.00885398, 0.533908, 0.84519
5.34029, 0.286292, -0.640952, 1.42536, -0.0235578, 0.00899062, 0.540028, 0.841269
5.36005, 0.291179, -0.641561, 1.42436, -0.0233903, 0.00902147, 0.544015, 0.838701
5.37995, 0.295819, -0.641251, 1.42418, -0.0196008, 0.00745747, 0.549272, 0.83538
5.39987, 0.300695, -0.64174, 1.42376, -0.020384, 0.00743593, 0.553953, 0.832265
5.42007, 0.305303, -0.642919, 1.42225, -0.0232297, 0.0106529, 0.557429, 0.829832
5.44016, 0.309728, -0.641808, 1.42198, -0.0196787, 0.00839027, 0.56386, 0.825594
5.45995, 0.314686, -0.642076, 1.42148, -0.0202853, 0.00735928, 0.567157, 0.823327
5.48013, 0.319037, -0.641678, 1.42082, -0.0201277, 0.00779267, 0.572698, 0.819482
5.50027, 0.323695, -0.642727, 1.41921, -0.0231722, 0.0110728, 0.574237, 0.818286
5.52, 0.328182, -0.640993, 1.41919, -0.0200768, 0.00795826, 0.581002, 0.813615
5.53995, 0.332379, -0.640958, 1.41872, -0.0194505, 0.00982369, 0.583819, 0.811591
5.56012, 0.337164, -0.641209, 1.41755, -0.0229927, 0.011741, 0.5874, 0.808885
5.57995, 0.341299, -0.64017, 1.41686, -0.0210468, 0.0119728, 0.591405, 0.806011
