time, px, py, pz, qx, qy, qz, qw
1.01984, -0.110127, 0.09211, 1.64277, -0.0257806, -0.00263103, 0.708645, 0.705089
1.04039, -0.115318, 0.0961377, 1.64574, -0.0232716, -0.00175673, 0.708786, 0.705037
1.06016, -0.120689, 0.100062, 1.64811, -0.0230825, -0.00148361, 0.708549, 0.705283
1.08029, -0.126127, 0.104044, 1.65035, -0.0237117, -0.00184856, 0.70894, 0.704868
1.1004, -0.131454, 0.108074, 1.65266, -0.0232299, -0.00114239, 0.709312, 0.704511
1.12049, -0.136364, 0.112294, 1.65496, -0.0245098, -0.00281943, 0.708868, 0.704909
1.14049, -0.142256, 0.116509, 1.65646, -0.0223882, -0.000142363, 0.708876, 0.704977
1.15995, -0.147372, 0.12062, 1.65844, -0.0241704, -0.00159936, 0.708746, 0.705048
1.18042, -0.15281, 0.125247, 1.66101, -0.0212362, -0.00197354, 0.708895, 0.704991
1.20051, -0.158183, 0.129476, 1.66292, -0.0224645, -0.0024349, 0.708604, 0.705245
1.22045, -0.163855, 0.134104, 1.66485, -0.0219699, -0.00339668, 0.708599, 0.705262
1.23999, -0.16953, 0.138274, 1.66677, -0.0214047, -0.00209015, 0.709035, 0.704845
1.26009, -0.174952, 0.143043, 1.66942, -0.0210929, -0.00470684, 0.708845, 0.705033
1.28049, -0.181118, 0.147375, 1.67073, -0.0203799, -0.00227108, 0.709227, 0.704681
1.30043, -0.186668, 0.152184, 1.67293, -0.0206915, -0.00469576, 0.709337, 0.70455
1.32046, -0.192443, 0.15673, 1.67479, -0.019143, -0.00329602, 0.709619, 0.704318
1.34053, -0.197988, 0.161319, 1.67649, -0.019631, -0.00366884, 0.70917, 0.704755
1.36003, -0.204249, 0.165935, 1.67788, -0.0182365, -0.0018337, 0.709214, 0.704755
1.38018, -0.20999, 0.170716, 1.67995, -0.0185465, -0.00326354, 0.709585, 0.704368
1.40058, -0.215763, 0.175292, 1.68166, -0.0189713, -0.00277367, 0.709785, 0.704158
1.42051, -0.221392, 0.180179, 1.68349, -0.0200717, -0.00471642, 0.709269, 0.704636
1.44032, -0.227527, 0.184839, 1.68475, -0.0196879, -0.00293995, 0.709343, 0.704582
1.46017, -0.2332, 0.189357, 1.68633, -0.0203136, -0.00255637, 0.709268, 0.704642
1.48043, -0.239248, 0.194435, 1.68842, -0.0189342, -0.00334358, 0.709339, 0.704605
1.49977, -0.24536, 0.199192, 1.69017, -0.0191554, -0.0032056, 0.709401, 0.704538
1.5205, -0.251468, 0.20421, 1.69212, -0.0184577, -0.00367643, 0.709626, 0.704327
1.54046, -0.257351, 0.208971, 1.69417, -0.0186547, -0.00394627, 0.709739, 0.704207
1.56, -0.263495, 0.213913, 1.6962, -0.0181151, -0.00386841, 0.709473, 0.704489
1.58052, -0.26976, 0.218728, 1.69787, -0.0184283, -0.00331479, 0.709663, 0.704292
1.60043, -0.27587, 0.223804, 1.70006, -0.0184023, -0.00458548, 0.710116, 0.703829
1.62052, -0.281998, 0.228709, 1.70212, -0.0175746, -0.00386311, 0.710344, 0.703624
1.64052, -0.288393, 0.233893, 1.70391, -0.0165884, -0.00386275, 0.710328, 0.703665
1.66041, -0.294775, 0.238625, 1.7051, -0.0176994, -0.00227515, 0.710622, 0.703347
1.6804, -0.300892, 0.243719, 1.70697, -0.0173364, -0.0022041, 0.7108, 0.703177
1.69978, -0.306786, 0.248662, 1.70856, -0.0188806, -0.00245615, 0.710594, 0.703344
1.72044, -0.313207, 0.25387, 1.71013, -0.0185712, -0.00210426, 0.710521, 0.703428
1.74053, -0.319364, 0.258959, 1.71189, -0.0187266, -0.0028491, 0.710675, 0.703265
1.76018, -0.325671, 0.263943, 1.71338, -0.0177878, -0.00161009, 0.710863, 0.703104
1.7799, -0.331681, 0.269214, 1.71508, -0.0192623, -0.00339883, 0.710582, 0.703342
1.80043, -0.338289, 0.274456, 1.7162, -0.018531, -0.0023248, 0.710883, 0.703062
1.8205, -0.344384, 0.279743, 1.71786, -0.0187512, -0.00359835, 0.711018, 0.702915
1.84031, -0.350706, 0.284744, 1.71943, -0.018368, -0.00223005, 0.711011, 0.702938
1.85976, -0.357114, 0.290219, 1.72128, -0.0179604, -0.00376758, 0.710803, 0.703151
1.88044, -0.363363, 0.295261, 1.72248, -0.0188146, -0.00328568, 0.710694, 0.703242
1.90015, -0.369547, 0.300778, 1.72462, -0.0184017, -0.00507994, 0.711008, 0.702925
1.92045, -0.375992, 0.305985, 1.72636, -0.0185201, -0.00514659, 0.711131, 0.702797
1.9406, -0.38276, 0.311226, 1.72766, -0.0172604, -0.00386738, 0.711174, 0.702793
1.96008, -0.389204, 0.316541, 1.72905, -0.017703, -0.00424499, 0.711381, 0.702571
1.98035, -0.395554, 0.321871, 1.73073, -0.0177644, -0.00454623, 0.711625, 0.70232
2.0004, -0.402132, 0.327288, 1.73199, -0.0174005, -0.00396081, 0.711475, 0.702485
2.02049, -0.408727, 0.332456, 1.73286, -0.0187604, -0.00305177, 0.711438, 0.702492
2.03994, -0.415103, 0.337853, 1.73453, -0.0186821, -0.00393634, 0.711561, 0.702365
2.06019, -0.421206, 0.343267, 1.73637, -0.0188523, -0.00540722, 0.711223, 0.702693
2.08045, -0.427888, 0.348505, 1.73747, -0.0189839, -0.00457662, 0.710976, 0.702946
2.10052, -0.434697, 0.354004, 1.73885, -0.0187172, -0.00502302, 0.711159, 0.702764
2.12041, -0.44129, 0.359194, 1.74039, -0.0178177, -0.00391644, 0.711665, 0.702282
2.14042, -0.447819, 0.364894, 1.74247, -0.0167442, -0.00573036, 0.711674, 0.702287
2.15998, -0.454723, 0.370252, 1.74342, -0.0165843, -0.00427458, 0.711776, 0.702198
2.17993, -0.461281, 0.375762, 1.74504, -0.0164805, -0.00528419, 0.711819, 0.70215
2.2006, -0.467893, 0.380864, 1.74661, -0.0161735, -0.00380004, 0.712116, 0.701866
2.22003, -0.474369, 0.386208, 1.74794, -0.0182844, -0.0046237, 0.712453, 0.701466
2.24037, -0.48123, 0.391873, 1.74934, -0.0169742, -0.00459509, 0.711805, 0.702157
2.26019, -0.487906, 0.39734, 1.75114, -0.0158163, -0.00502195, 0.711947, 0.702037
2.28043, -0.49423, 0.402614, 1.75277, -0.0168927, -0.00612162, 0.711836, 0.702116
2.30051, -0.501202, 0.408134, 1.75386, -0.0166442, -0.00566163, 0.7119, 0.70206
2.32048, -0.508177, 0.413599, 1.7551, -0.0165431, -0.00563748, 0.712065, 0.701896
2.34044, -0.514741, 0.418876, 1.75674, -0.0168431, -0.00608271, 0.712514, 0.701429
2.35999, -0.521645, 0.4243, 1.75847, -0.0152784, -0.00539046, 0.712403, 0.701583
2.38015, -0.52849, 0.429676, 1.75976, -0.0167267, -0.00617781, 0.712303, 0.701645
2.4001, -0.535279, 0.434851, 1.76086, -0.0166569, -0.00477542, 0.712333, 0.701627
2.42056, -0.541761, 0.440429, 1.76281, -0.0166454, -0.00618931, 0.712287, 0.701664
2.44039, -0.548742, 0.445548, 1.76382, -0.0165743, -0.00395857, 0.712103, 0.701869
2.45999, -0.555701, 0.451077, 1.76516, -0.016461, -0.0047364, 0.71194, 0.702032
2.4804, -0.562485, 0.456179, 1.7664, -0.0164377, -0.00350023, 0.712265, 0.70171
2.50046, -0.569044, 0.461794, 1.76828, -0.0165878, -0.00568796, 0.712221, 0.701736
2.52044, -0.576013, 0.466874, 1.76885, -0.0188635, -0.00466072, 0.712922, 0.700974
2.54064, -0.583015, 0.472362, 1.76995, -0.017047, -0.00358323, 0.712107, 0.701854
2.56013, -0.589823, 0.477693, 1.77152, -0.0165542, -0.00332827, 0.712409, 0.701561
2.58025, -0.596373, 0.48284, 1.77275, -0.0188405, -0.00389682, 0.712602, 0.701305
2.60045, -0.603451, 0.488528, 1.77414, -0.0171267, -0.00403567, 0.71168, 0.702283
2.62052, -0.610389, 0.493736, 1.77529, -0.0168757, -0.00248827, 0.711838, 0.702137
2.64051, -0.617051, 0.499244, 1.77712, -0.0162453, -0.00336118, 0.711889, 0.702096
2.66004, -0.624084, 0.504551, 1.77834, -0.0162319, -0.00250474, 0.711952, 0.702036
2.68047, -0.630993, 0.510007, 1.77959, -0.0177582, -0.00382393, 0.712345, 0.701594
2.7004, -0.637944, 0.515414, 1.78098, -0.0170125, -0.00301341, 0.712121, 0.701845
2.72035, -0.644818, 0.520933, 1.78238, -0.0166489, -0.00302797, 0.711937, 0.702039
2.74045, -0.651678, 0.526201, 1.78307, -0.0182845, -0.00196998, 0.711634, 0.70231
2.76016, -0.658589, 0.531687, 1.78392, -0.0191271, -0.00208223, 0.712084, 0.70183
2.78035, -0.665291, 0.53718, 1.78541, -0.0184504, -0.00234928, 0.71155, 0.702389
2.80048, -0.672314, 0.542715, 1.78675, -0.0172808, -0.00149861, 0.711426, 0.702546
2.82052, -0.679154, 0.54802, 1.78742, -0.0200491, -0.00175754, 0.711805, 0.702088
2.84048, -0.686261, 0.553975, 1.78903, -0.0169369, -0.00178167, 0.711459, 0.702521
2.85997, -0.693082, 0.559605, 1.79064, -0.0165776, -0.00223064, 0.711613, 0.702372
2.88037, -0.700103, 0.565114, 1.79169, -0.0174227, -0.00208675, 0.711528, 0.702439
2.90037, -0.707071, 0.570475, 1.79211, -0.0202695, -0.00154329, 0.71219, 0.701692
2.91967, -0.713928, 0.576436, 1.79327, -0.0183169, -0.00110378, 0.71166, 0.702284
2.94011, -0.720664, 0.582023, 1.79398, -0.0188579, -0.000381704, 0.711811, 0.702118
2.95995, -0.72754, 0.587913, 1.79498, -0.0188015, -0.00104315, 0.710914, 0.703026
2.9805, -0.734583, 0.593453, 1.79564, -0.0186359, 0.000395131, 0.711184, 0.702759
2.9997, -0.741196, 0.599416, 1.79703, -0.0200264, -0.00264009, 0.711691, 0.702202
3.02049, -0.748305, 0.605262, 1.79807, -0.0188504, -0.00165008, 0.711297, 0.702637
3.04048, -0.755408, 0.611298, 1.79892, -0.0189004, -0.00234845, 0.711232, 0.702699
3.06012, -0.762294, 0.617033, 1.79947, -0.0189334, -0.00122667, 0.711105, 0.70283
3.08002, -0.768971, 0.623018, 1.80087, -0.0190695, -0.00276589, 0.711085, 0.702842
3.1005, -0.77601, 0.628994, 1.802, -0.0181922, -0.00281899, 0.710781, 0.703173
3.12058, -0.783082, 0.634912, 1.80268, -0.0191231, -0.00316387, 0.711482, 0.702437
3.14043, -0.790139, 0.640958, 1.80391, -0.0177529, -0.00303037, 0.711161, 0.702799
3.16002, -0.797199, 0.646981, 1.80519, -0.0163938, -0.00289154, 0.711183, 0.702809
3.18042, -0.804219, 0.652916, 1.80613, -0.0170688, -0.00294336, 0.711075, 0.702903
3.20046, -0.811603, 0.65918, 1.80705, -0.0160075, -0.00263052, 0.711451, 0.702549
3.22044, -0.818459, 0.665051, 1.80827, -0.0168207, -0.00315147, 0.711731, 0.702243
3.24059, -0.825482, 0.671145, 1.80919, -0.0159561, -0.00203193, 0.711595, 0.702406
3.26023, -0.832444, 0.676871, 1.80957, -0.0190092, -0.00151541, 0.711968, 0.701953
3.28054, -0.839777, 0.68328, 1.81089, -0.0161997, -0.00119776, 0.711816, 0.702178
3.30033, -0.846698, 0.689361, 1.81234, -0.0160014, -0.00171232, 0.712013, 0.701982
3.32051, -0.853948, 0.695591, 1.81347, -0.016018, -0.00163991, 0.712042, 0.701952
3.34004, -0.860928, 0.701251, 1.81384, -0.0198149, -0.00126617, 0.712635, 0.701254
3.36003, -0.867975, 0.707647, 1.81519, -0.0176993, -0.00140846, 0.71214, 0.701813
3.37999, -0.874846, 0.713881, 1.81657, -0.0173709, -0.00193497, 0.712131, 0.701829
3.39984, -0.882081, 0.720045, 1.81751, -0.0176661, -0.00173755, 0.711845, 0.702112
3.4205, -0.889222, 0.726, 1.8183, -0.0192501, -0.00166003, 0.712577, 0.701327
3.44052, -0.896271, 0.732449, 1.8203, -0.0174096, -0.00278118, 0.712437, 0.701514
3.46032, -0.903164, 0.738772, 1.82186, -0.0174617, -0.00377948, 0.712316, 0.701632
3.48006, -0.910284, 0.744948, 1.82287, -0.0179587, -0.00365261, 0.71191, 0.702032
3.50062, -0.917224, 0.751173, 1.82416, -0.0174334, -0.00317518, 0.712378, 0.701572
3.5205, -0.92432, 0.757288, 1.82611, -0.0180021, -0.00455314, 0.712534, 0.701391
3.54033, -0.931598, 0.763737, 1.82764, -0.016118, -0.00419455, 0.712335, 0.701642
3.56002, -0.938485, 0.769883, 1.82879, -0.0167678, -0.0037881, 0.712289, 0.701676
3.58029, -0.945865, 0.776238, 1.83064, -0.0164223, -0.00481705, 0.712879, 0.701078
3.6003, -0.952858, 0.782316, 1.8325, -0.015519, -0.00422418, 0.712591, 0.701395
3.62046, -0.960397, 0.788919, 1.83409, -0.0140827, -0.00442585, 0.712538, 0.701478
3.64044, -0.967118, 0.794818, 1.83512, -0.0180378, -0.00534017, 0.71337, 0.700535
3.6601, -0.974386, 0.80128, 1.83674, -0.0160533, -0.00487321, 0.713336, 0.700622
3.67993, -0.981417, 0.807258, 1.83755, -0.0169071, -0.00326292, 0.713097, 0.700854
3.70038, -0.988703, 0.813693, 1.83855, -0.0161101, -0.00281394, 0.712331, 0.701653
3.72049, -0.995881, 0.819996, 1.83986, -0.0151932, -0.00283835, 0.712604, 0.701396
3.74045, -1.00264, 0.826137, 1.84128, -0.0172641, -0.00464725, 0.713034, 0.700902
3.7601, -1.00984, 0.83223, 1.84209, -0.0183603, -0.00387495, 0.713034, 0.700878
3.78055, -1.01686, 0.8388, 1.84328, -0.016794, -0.00416671, 0.712482, 0.701477
3.80049, -1.02426, 0.845082, 1.84447, -0.0154889, -0.0034679, 0.712444, 0.70155
3.82046, -1.03102, 0.851418, 1.84601, -0.0162443, -0.00517732, 0.712286, 0.701682
3.84044, -1.03811, 0.857154, 1.84643, -0.0188477, -0.00383044, 0.71246, 0.701449
3.86004, -1.04539, 0.863658, 1.84762, -0.0176224, -0.00417484, 0.712473, 0.701466
3.87992, -1.05248, 0.87001, 1.84901, -0.01576, -0.00368452, 0.712242, 0.701747
3.90057, -1.05983, 0.876482, 1.85031, -0.0137918, -0.00348628, 0.712139, 0.701895
3.9204, -1.06673, 0.88244, 1.85095, -0.0150324, -0.00241706, 0.712128, 0.701884
3.93975, -1.07392, 0.888632, 1.85186, -0.0165992, -0.00317483, 0.713151, 0.700807
3.96002, -1.0811, 0.894958, 1.85296, -0.0156438, -0.0030232, 0.712379, 0.701614
3.98047, -1.08838, 0.90141, 1.85356, -0.0146757, -0.00200929, 0.71211, 0.701912
4.00001, -1.09522, 0.907101, 1.8532, -0.017775, 0.000308863, 0.712691, 0.701253
4.02043, -1.10263, 0.913955, 1.85469, -0.0140232, -0.00116176, 0.711867, 0.702173
4.04062, -1.10946, 0.919751, 1.85531, -0.0166034, -0.00113814, 0.71246, 0.701516
4.0603, -1.11674, 0.926296, 1.85599, -0.016557, -0.00200014, 0.712422, 0.701553
4.07989, -1.12358, 0.932228, 1.85602, -0.0184902, -0.000707921, 0.712473, 0.701456
4.10053, -1.13081, 0.938748, 1.85693, -0.0172547, -0.00105578, 0.712283, 0.701679
4.1205, -1.13792, 0.945202, 1.85785, -0.0158119, -0.00117124, 0.711682, 0.702322
4.14012, -1.14488, 0.951434, 1.8581, -0.0180481, -0.00159776, 0.711839, 0.702109
4.16007, -1.15183, 0.957886, 1.85901, -0.0159064, -0.00127753, 0.711464, 0.702541
4.18044, -1.15891, 0.964216, 1.85996, -0.0169431, -0.00269741, 0.711655, 0.702319
4.20041, -1.16591, 0.970539, 1.86077, -0.0175195, -0.00302723, 0.711492, 0.70247
4.22046, -1.17315, 0.9772, 1.86147, -0.0150215, -0.00206285, 0.711179, 0.702848
4.24054, -1.18016, 0.983436, 1.86215, -0.0166246, -0.00300684, 0.71203, 0.701946
4.26021, -1.18742, 0.989999, 1.86335, -0.0149564, -0.00306293, 0.711218, 0.702806
4.28039, -1.19468, 0.996401, 1.86374, -0.0145458, -0.00186008, 0.711029, 0.70301
4.3004, -1.20147, 1.00247, 1.86357, -0.0174879, -0.00106512, 0.711851, 0.702112
4.32051, -1.2089, 1.00945, 1.86517, -0.0130221, -0.00182841, 0.711248, 0.702818
4.34052, -1.2158, 1.01546, 1.86569, -0.0157075, -0.00205699, 0.71174, 0.702264
4.36001, -1.22295, 1.02197, 1.86578, -0.0163108, -0.00162849, 0.712169, 0.701817
4.38048, -1.22993, 1.02825, 1.86599, -0.017492, -0.0012407, 0.712261, 0.701696
4.40038, -1.23702, 1.03502, 1.86699, -0.0151214, -0.00162362, 0.711405, 0.702618
4.4203, -1.24383, 1.04132, 1.86714, -0.0160751, -0.00111597, 0.710938, 0.70307
4.44038, -1.25079, 1.04765, 1.8671, -0.0179039, -0.00100008, 0.711735, 0.702219
4.46018, -1.25766, 1.0542, 1.86819, -0.0157683, -0.00146333, 0.711181, 0.702831
4.48001, -1.2645, 1.0605, 1.8689, -0.018344, -0.00330004, 0.711345, 0.702596
4.50061, -1.27177, 1.06728, 1.86947, -0.0164151, -0.00278081, 0.710729, 0.703269
4.52061, -1.27861, 1.07345, 1.86959, -0.0184845, -0.00228745, 0.711783, 0.702153
4.5406, -1.28568, 1.08017, 1.87083, -0.0157944, -0.00288505, 0.711143, 0.702864
4.56008, -1.29228, 1.08655, 1.87169, -0.0170934, -0.00385659, 0.710582, 0.703397
4.5804, -1.29897, 1.09267, 1.87177, -0.0201017, -0.00350059, 0.711058, 0.702838
4.60049, -1.30618, 1.09941, 1.8726, -0.016923, -0.002445, 0.710782, 0.703205
4.61997, -1.31328, 1.10622, 1.87392, -0.0150947, -0.00360854, 0.710863, 0.70316
4.64062, -1.3203, 1.1124, 1.8743, -0.0172047, -0.00312023, 0.711278, 0.702693
4.66024, -1.32739, 1.11913, 1.87485, -0.0152733, -0.00231005, 0.71098, 0.703042
4.67991, -1.33401, 1.12543, 1.8753, -0.0185071, -0.00354139, 0.711618, 0.702314
4.70045, -1.34125, 1.13196, 1.87567, -0.0169575, -0.00116049, 0.711126, 0.702859
4.72055, -1.3482, 1.13817, 1.87555, -0.0179599, 0.00147335, 0.710427, 0.70354
4.74029, -1.3553, 1.14522, 1.87619, -0.0169669, -0.000405378, 0.711471, 0.702511
4.76013, -1.36214, 1.15188, 1.87718, -0.0156601, -0.00108998, 0.711085, 0.702931
4.78044, -1.36916, 1.15827, 1.8772, -0.0183968, -0.00106829, 0.711188, 0.702761
4.80056, -1.37604, 1.16486, 1.87696, -0.0193619, 0.00010171, 0.711457, 0.702463
4.82043, -1.38299, 1.17176, 1.87737, -0.0184121, -0.000297006, 0.711566, 0.702378
4.84052, -1.38998, 1.17862, 1.87827, -0.0159234, -0.000276501, 0.710639, 0.703376
4.86027, -1.39656, 1.18481, 1.87852, -0.0200232, -0.00138697, 0.710609, 0.703301
4.88005, -1.40358, 1.19179, 1.87894, -0.0187686, -0.00156823, 0.711131, 0.702807
4.90052, -1.41056, 1.1987, 1.87994, -0.016571, -0.00208866, 0.710907, 0.703087
4.92037, -1.41763, 1.20555, 1.88098, -0.0167952, -0.00376413, 0.711191, 0.702788
4.9405, -1.42446, 1.21191, 1.88123, -0.0182343, -0.00255721, 0.711431, 0.702515
4.96008, -1.43155, 1.21915, 1.88235, -0.0155051, -0.0036946, 0.711033, 0.702978
4.98034, -1.43806, 1.22561, 1.88345, -0.0185247, -0.00599229, 0.711766, 0.702147
5.00036, -1.44556, 1.23256, 1.88449, -0.0163097, -0.0051601, 0.711415, 0.702564
5.02035, -1.45254, 1.23909, 1.8849, -0.0167968, -0.0042427, 0.712102, 0.701862
5.04044, -1.45978, 1.24624, 1.88628, -0.0131666, -0.00421371, 0.711729, 0.702318
5.06017, -1.46638, 1.25268, 1.88745, -0.0147283, -0.00508776, 0.711964, 0.702043
5.08035, -1.47362, 1.25932, 1.8881, -0.0139217, -0.00340468, 0.711662, 0.702375
5.10049, -1.48072, 1.26592, 1.8887, -0.015632, -0.0032703, 0.712629, 0.701359
5.12045, -1.48772, 1.27286, 1.89013, -0.0142136, -0.00393022, 0.712508, 0.701509
5.13989, -1.49437, 1.27938, 1.89141, -0.0158906, -0.00513389, 0.712553, 0.701419
5.15995, -1.50176, 1.28552, 1.89177, -0.0150684, -0.000113901, 0.711051, 0.702979
5.18032, -1.50863, 1.29242, 1.89272, -0.0171185, -0.00331537, 0.713167, 0.700777
5.20039, -1.51536, 1.29921, 1.89428, -0.0180896, -0.00589518, 0.713395, 0.700504
5.22009, -1.52232, 1.3055, 1.89525, -0.0190601, -0.00475438, 0.713297, 0.700587
5.24051, -1.52962, 1.31219, 1.89618, -0.0180071, -0.00364499, 0.713351, 0.700566
5.2601, -1.5365, 1.31897, 1.89776, -0.0165558, -0.00457782, 0.712652, 0.701308
5.28038, -1.5433, 1.3257, 1.89961, -0.016504, -0.0063567, 0.712862, 0.701082
5.29968, -1.55041, 1.33211, 1.90064, -0.0165251, -0.00523097, 0.712402, 0.701558
5.32055, -1.55783, 1.33858, 1.90147, -0.0163614, -0.00359779, 0.712696, 0.701273
5.34056, -1.56464, 1.34501, 1.90291, -0.0175594, -0.0048345, 0.713518, 0.7004
5.36019, -1.57157, 1.35172, 1.90457, -0.0176555, -0.0063342, 0.713808, 0.70009
5.38041, -1.57898, 1.35797, 1.90512, -0.0171725, -0.0036112, 0.713586, 0.700348
5.40045, -1.58616, 1.3645, 1.90627, -0.0170103, -0.003816, 0.713711, 0.700223
5.41997, -1.59301, 1.37117, 1.90794, -0.0160802, -0.00526962, 0.713211, 0.700746
5.44048, -1.60007, 1.3776, 1.90891, -0.0173648, -0.00594572, 0.713174, 0.700747
5.46017, -1.60755, 1.38395, 1.90908, -0.0171034, -0.00381374, 0.714088, 0.699837
5.47993, -1.6149, 1.39074, 1.91002, -0.013616, -0.00298869, 0.713261, 0.70076
5.50054, -1.62137, 1.39675, 1.91081, -0.0179983, -0.00528547, 0.713748, 0.700151
5.52029, -1.62862, 1.40316, 1.91119, -0.0180102, -0.00409638, 0.713685, 0.700224
5.54067, -1.63596, 1.40967, 1.91136, -0.0178524, -0.00383529, 0.713999, 0.699908
5.56012, -1.64308, 1.41624, 1.91215, -0.0152788, -0.00338678, 0.712704, 0.70129
5.58049, -1.65021, 1.42236, 1.91247, -0.0173341, -0.00305484, 0.712405, 0.701547
5.60034, -1.65721, 1.42891, 1.91234, -0.0179955, -0.00357046, 0.713452, 0.700464
5.61992, -1.66433, 1.43546, 1.91274, -0.0182445, -0.00498433, 0.713613, 0.700284
5.64047, -1.67119, 1.44194, 1.91361, -0.017228, -0.00575162, 0.712828, 0.701103
