time, px, py, pz, qx, qy, qz, qw
0.599859, -0.0399021, 0.0195742, 1.39314, 0.00868528, 0.0177588, -0.668604, 0.743356
0.620079, -0.0400542, 0.0199689, 1.39312, 0.00875635, 0.0171763, -0.663895, 0.747577
0.640016, -0.040455, 0.0199292, 1.39341, 0.0075048, 0.0167419, -0.6608, 0.750338
0.660014, -0.040555, 0.0202185, 1.3936, 0.00871173, 0.0161435, -0.657914, 0.75287
0.680084, -0.0408473, 0.0208677, 1.3936, 0.00953284, 0.017216, -0.65342, 0.75674
0.700146, -0.0410413, 0.0209819, 1.39367, 0.00878543, 0.0170938, -0.648963, 0.760577
0.72018, -0.0413884, 0.0210598, 1.39391, 0.00882606, 0.0168619, -0.646102, 0.763014
0.740123, -0.0415993, 0.0213449, 1.39413, 0.0095553, 0.0171256, -0.642418, 0.766103
0.760098, -0.0416669, 0.0216278, 1.39413, 0.0100903, 0.0165812, -0.637335, 0.770343
0.780211, -0.0419039, 0.0217241, 1.39412, 0.0100995, 0.0160679, -0.633478, 0.773528
0.800309, -0.0420764, 0.0215604, 1.39454, 0.0100331, 0.0152325, -0.630516, 0.775962
0.820316, -0.0424038, 0.0205495, 1.39533, 0.00839407, 0.0124037, -0.626751, 0.779076
0.840103, -0.0424743, 0.0219071, 1.39471, 0.0104708, 0.0151016, -0.621393, 0.783284
0.860043, -0.0426303, 0.0216973, 1.39501, 0.0103553, 0.0139723, -0.6179, 0.786064
0.879901, -0.0434455, 0.021424, 1.39532, 0.0105688, 0.0139498, -0.615678, 0.787803
0.900169, -0.0436198, 0.021449, 1.39548, 0.0110001, 0.0136734, -0.610793, 0.791596
0.920293, -0.0433075, 0.0216402, 1.39552, 0.0118814, 0.0128604, -0.604648, 0.796301
0.940285, -0.0438535, 0.021336, 1.39586, 0.0114541, 0.0134704, -0.601253, 0.798863
0.960305, -0.0445006, 0.0208659, 1.39635, 0.0114879, 0.0130004, -0.597856, 0.801416
0.980313, -0.0443249, 0.021161, 1.39626, 0.0122878, 0.0126263, -0.591518, 0.8061
1.00004, -0.0447971, 0.0209262, 1.39643, 0.0112054, 0.0131515, -0.587014, 0.809392
1.02031, -0.045457, 0.0201119, 1.39682, 0.0116232, 0.0118072, -0.584636, 0.811127
1.04012, -0.0459194, 0.0198925, 1.39714, 0.0115171, 0.0123691, -0.580051, 0.814404
1.06005, -0.0457484, 0.0203006, 1.3971, 0.0133101, 0.0124497, -0.573383, 0.819085
1.07999, -0.046247, 0.0194261, 1.39769, 0.0128429, 0.0113976, -0.569735, 0.821649
1.09996, -0.0464368, 0.0190203, 1.39826, 0.0138422, 0.0111698, -0.563856, 0.825681
1.12004, -0.0474481, 0.0188835, 1.39837, 0.0147313, 0.0116751, -0.561118, 0.827523
1.14027, -0.0476621, 0.0183222, 1.39866, 0.0135436, 0.0112326, -0.555276, 0.83148
1.1601, -0.0485081, 0.0174072, 1.39903, 0.0143096, 0.0103565, -0.552818, 0.833115
1.18026, -0.0492538, 0.0168246, 1.39941, 0.0137945, 0.0112415, -0.548094, 0.836227
1.19993, -0.0500338, 0.0163613, 1.3995, 0.0132031, 0.0116988, -0.542404, 0.839932
1.22006, -0.0502562, 0.0157651, 1.39987, 0.0139601, 0.0106017, -0.537469, 0.843101
1.23987, -0.0509837, 0.0150845, 1.40039, 0.0134397, 0.0118351, -0.530972, 0.8472
1.25993, -0.052262, 0.0137128, 1.40104, 0.0121099, 0.0101599, -0.529341, 0.848262
1.27996, -0.0523088, 0.0135779, 1.40107, 0.0141316, 0.008935, -0.523289, 0.851991
1.29994, -0.0536923, 0.0122431, 1.40155, 0.0135645, 0.00908349, -0.52008, 0.853962
1.31995, -0.0539898, 0.0113449, 1.40229, 0.0131168, 0.00862427, -0.512452, 0.858572
1.33994, -0.0556693, 0.0104089, 1.40232, 0.0121289, 0.00960885, -0.509979, 0.860047
1.36028, -0.0565519, 0.00937985, 1.40253, 0.0119773, 0.00893965, -0.504738, 0.863143
1.38027, -0.0569235, 0.00832566, 1.40319, 0.0117447, 0.00799211, -0.497841, 0.867152
1.40031, -0.0583004, 0.00730264, 1.40347, 0.0105244, 0.00895125, -0.493135, 0.869843
1.42005, -0.0597196, 0.00594781, 1.40369, 0.0102824, 0.00782826, -0.490668, 0.871251
1.44003, -0.0608757, 0.00472505, 1.40417, 0.0105248, 0.00763102, -0.486473, 0.873599
1.46002, -0.061711, 0.00392969, 1.40467, 0.0099399, 0.00927663, -0.478879, 0.877776
1.47996, -0.0629807, 0.00279963, 1.40495, 0.0100698, 0.00912946, -0.474226, 0.880298
1.4999, -0.0643165, 0.00158315, 1.40525, 0.0097516, 0.00885669, -0.471164, 0.881947
1.51999, -0.0655353, 0.00065423, 1.40545, 0.0103589, 0.0100297, -0.464263, 0.88558
1.53991, -0.0669225, -0.00100701, 1.40611, 0.00868857, 0.0102174, -0.460108, 0.887762
1.55995, -0.0679834, -0.00156279, 1.4061, 0.01062, 0.0101579, -0.455152, 0.890292
1.58025, -0.0697798, -0.00363323, 1.40656, 0.0087009, 0.00926969, -0.45385, 0.890988
1.60004, -0.0706919, -0.00466525, 1.40698, 0.00786872, 0.00961462, -0.447771, 0.894062
1.62013, -0.0718306, -0.0057141, 1.4072, 0.00877348, 0.00955149, -0.443999, 0.895934
1.64028, -0.0730079, -0.00638991, 1.40722, 0.00960214, 0.0104809, -0.438461, 0.898638
1.6601, -0.0743249, -0.00753609, 1.40745, 0.00967696, 0.0115745, -0.434943, 0.900331
1.67996, -0.0754373, -0.00911204, 1.40808, 0.0094197, 0.0118602, -0.43164, 0.901919
1.69993, -0.0768296, -0.0100648, 1.40834, 0.010162, 0.0131256, -0.428325, 0.903473
1.72017, -0.0782887, -0.0112399, 1.40836, 0.0102534, 0.0134821, -0.425356, 0.904868
1.73985, -0.0795579, -0.0128757, 1.40877, 0.00899143, 0.0135551, -0.422824, 0.906066
1.7598, -0.0805172, -0.0142282, 1.40917, 0.00935289, 0.0132184, -0.420291, 0.907245
1.77992, -0.0818999, -0.0154156, 1.40929, 0.00968778, 0.0135321, -0.418075, 0.90826
1.80013, -0.0833061, -0.0168499, 1.40944, 0.00859321, 0.0140148, -0.415835, 0.909291
1.82027, -0.0843369, -0.0186298, 1.40983, 0.00786847, 0.0138465, -0.413983, 0.910145
1.84017, -0.0854022, -0.0198254, 1.41009, 0.00844736, 0.0146139, -0.411583, 0.911216
1.85996, -0.0869055, -0.0213399, 1.41017, 0.00783615, 0.0152645, -0.410198, 0.911835
1.87994, -0.0879214, -0.0225259, 1.41006, 0.00902743, 0.015725, -0.408092, 0.912761
1.89994, -0.088952, -0.0246213, 1.41063, 0.00707222, 0.016152, -0.406372, 0.913538
1.91994, -0.09002, -0.0257318, 1.41069, 0.00812633, 0.0167081, -0.404562, 0.914322
1.9401, -0.0912707, -0.0274343, 1.41055, 0.00681023, 0.0165346, -0.403082, 0.914989
1.95997, -0.092031, -0.0292675, 1.41068, 0.00578378, 0.0161081, -0.399935, 0.916384
1.98001, -0.0929165, -0.031038, 1.41102, 0.00579636, 0.0163325, -0.396246, 0.917981
1.99996, -0.0940354, -0.0324403, 1.41076, 0.0060449, 0.017679, -0.392208, 0.919687
2.02025, -0.0949437, -0.0341883, 1.41067, 0.00634479, 0.0175528, -0.388233, 0.921372
2.04003, -0.0959746, -0.036433, 1.411, 0.00416343, 0.019119, -0.38363, 0.92328
2.06021, -0.0967494, -0.0379886, 1.41113, 0.00457667, 0.0200099, -0.379122, 0.925119
2.08009, -0.0971865, -0.0392946, 1.41091, 0.00662624, 0.0185962, -0.374218, 0.92713
2.09995, -0.0980074, -0.0416368, 1.4109, 0.00399362, 0.0184968, -0.369587, 0.929004
2.12029, -0.0985068, -0.0438175, 1.41132, 0.00287088, 0.0180841, -0.365271, 0.930721
2.14031, -0.0988562, -0.0449703, 1.4111, 0.00525853, 0.0178754, -0.360117, 0.932721
2.15997, -0.0996064, -0.0470804, 1.41094, 0.00320102, 0.0178704, -0.355576, 0.934471
2.17989, -0.0999961, -0.0493948, 1.41121, 0.00143565, 0.0175083, -0.351039, 0.936196
2.19998, -0.100168, -0.0509117, 1.41133, 0.00270735, 0.017934, -0.346038, 0.938045
2.22025, -0.100447, -0.0525149, 1.41129, 0.00334383, 0.0175677, -0.341105, 0.939855
2.24012, -0.101022, -0.0546236, 1.41136, 0.00221866, 0.0179819, -0.336571, 0.941484
2.26006, -0.100894, -0.056493, 1.41183, 0.00228926, 0.018336, -0.331045, 0.943434
2.27997, -0.10083, -0.0578331, 1.41201, 0.004619, 0.0189505, -0.325751, 0.945254
2.29984, -0.101002, -0.0597379, 1.41218, 0.0041576, 0.0186428, -0.320837, 0.946942
2.31995, -0.101088, -0.0618573, 1.41234, 0.00256557, 0.018938, -0.31602, 0.94856
2.34018, -0.10057, -0.0634083, 1.41254, 0.00431784, 0.0188422, -0.310484, 0.950382
2.36013, -0.100528, -0.0652504, 1.41272, 0.004305, 0.019482, -0.30559, 0.951954
2.38005, -0.100589, -0.0672104, 1.4128, 0.00272804, 0.0201814, -0.30052, 0.953558
2.40016, -0.0999667, -0.0690493, 1.41312, 0.00385152, 0.0197621, -0.295223, 0.955216
2.42015, -0.099571, -0.0711748, 1.41361, 0.00370417, 0.0203193, -0.290238, 0.956732
2.44008, -0.0990528, -0.0726624, 1.41382, 0.00513971, 0.0196996, -0.28477, 0.95838
2.46026, -0.0986539, -0.0748064, 1.41405, 0.0041778, 0.0193538, -0.279663, 0.959894
2.47996, -0.0977133, -0.076895, 1.41451, 0.00509976, 0.0187218, -0.274791, 0.961308
2.50009, -0.0968803, -0.078583, 1.415, 0.00688138, 0.0184469, -0.269095, 0.962912
2.51998, -0.0966289, -0.0810634, 1.41518, 0.00373197, 0.0188872, -0.264214, 0.964272
2.53996, -0.0955727, -0.0827721, 1.41533, 0.00529052, 0.0176937, -0.259283, 0.965625
2.55997, -0.0944616, -0.0851211, 1.41598, 0.0049785, 0.0170555, -0.253999, 0.967041
2.58012, -0.0936677, -0.0874048, 1.41645, 0.00430482, 0.0172267, -0.249073, 0.968322
2.6002, -0.0930219, -0.0893168, 1.41666, 0.00493711, 0.0175425, -0.244036, 0.969595
2.62012, -0.091618, -0.0913155, 1.41725, 0.00632214, 0.0167645, -0.238282, 0.971031
2.64014, -0.0906169, -0.0939729, 1.41804, 0.00542159, 0.0172843, -0.23311, 0.972282
2.66026, -0.0896536, -0.095865, 1.41849, 0.00618661, 0.0170355, -0.227746, 0.973552
2.67988, -0.0878467, -0.0974416, 1.41876, 0.00658742, 0.0157004, -0.218954, 0.975587
2.70003, -0.0865471, -0.100423, 1.41944, 0.00464413, 0.0146815, -0.214134, 0.976683
2.72027, -0.0857246, -0.102832, 1.42, 0.00642564, 0.0142421, -0.211971, 0.977151
2.74027, -0.0848299, -0.10523, 1.42032, 0.00550587, 0.0146423, -0.207284, 0.978156
2.76012, -0.082781, -0.107172, 1.42079, 0.00490486, 0.0136703, -0.198408, 0.980012
2.78011, -0.0820321, -0.110195, 1.42139, 0.00474518, 0.0143149, -0.196408, 0.980406
2.80027, -0.0807324, -0.112722, 1.42207, 0.00414777, 0.0143114, -0.191436, 0.981392
2.82026, -0.0795265, -0.114514, 1.42223, 0.00664441, 0.0143533, -0.185993, 0.982424
2.84016, -0.0773926, -0.116867, 1.42289, 0.00454453, 0.0137116, -0.17674, 0.984152
2.86025, -0.0763792, -0.120053, 1.42361, 0.00462217, 0.0136104, -0.175058, 0.984453
2.88, -0.0750094, -0.121969, 1.42401, 0.00623359, 0.0137484, -0.169743, 0.985373
2.9001, -0.0729285, -0.124034, 1.42434, 0.00441882, 0.0133159, -0.16025, 0.986977
2.91997, -0.0714039, -0.127092, 1.42504, 0.00306302, 0.0134568, -0.155671, 0.987713
2.94031, -0.0702062, -0.129663, 1.42558, 0.00497042, 0.013615, -0.153695, 0.988012
2.96023, -0.0682325, -0.13177, 1.42596, 0.00439403, 0.013612, -0.14489, 0.989344
2.98006, -0.0665596, -0.134282, 1.42642, 0.00453377, 0.0135667, -0.139188, 0.990163
2.99995, -0.0648855, -0.137116, 1.42701, 0.00368598, 0.0137784, -0.13384, 0.9909
3.01993, -0.0630954, -0.139592, 1.42743, 0.00467416, 0.0133155, -0.128948, 0.991551
3.04029, -0.0614911, -0.142037, 1.42765, 0.00367044, 0.0132912, -0.122925, 0.99232
3.06025, -0.059435, -0.145217, 1.42819, 0.00200533, 0.0118301, -0.118128, 0.992926
3.08013, -0.0575378, -0.147629, 1.42855, 0.00339713, 0.0118877, -0.113299, 0.993484
3.10011, -0.0558886, -0.150201, 1.42885, 0.00233849, 0.0123619, -0.107359, 0.994141
3.12004, -0.0539367, -0.152934, 1.42924, 0.00165344, 0.0120164, -0.101531, 0.994758
3.13998, -0.0519464, -0.156022, 1.42989, 0.000451523, 0.0121507, -0.0966774, 0.995242
3.15998, -0.049916, -0.158334, 1.43033, 0.00186167, 0.0119282, -0.0910471, 0.995773
3.18027, -0.0479041, -0.161119, 1.43072, 0.000855293, 0.0109887, -0.0855063, 0.996277
3.20028, -0.0459204, -0.163837, 1.43097, 0.000222178, 0.0106844, -0.0802794, 0.996715
3.22012, -0.0435989, -0.166555, 1.43126, 0.000901331, 0.00991769, -0.0752461, 0.997115
3.23983, -0.0417114, -0.169211, 1.43148, 0.000113689, 0.0104037, -0.0699693, 0.997495
3.26003, -0.0396818, -0.171811, 1.43157, -0.000997862, 0.0102492, -0.0640827, 0.997891
3.28008, -0.0374109, -0.174805, 1.43182, -0.00180576, 0.00991599, -0.0591987, 0.998195
3.30007, -0.0352039, -0.177222, 1.43217, -0.000882733, 0.0100881, -0.0537593, 0.998503
3.32003, -0.033109, -0.179939, 1.43227, -0.00163111, 0.00998453, -0.0482613, 0.998784
3.34015, -0.0310293, -0.182371, 1.43227, -0.00119216, 0.010323, -0.042904, 0.999025
3.36018, -0.0286781, -0.185082, 1.43256, -0.00152831, 0.0101179, -0.0376678, 0.999238
3.37997, -0.0262322, -0.187701, 1.43276, -0.00144157, 0.0092674, -0.0322602, 0.999435
3.40008, -0.0242621, -0.190185, 1.43254, -0.00248162, 0.00978078, -0.0267982, 0.99959
3.42002, -0.021783, -0.192755, 1.43255, -0.00301914, 0.00867274, -0.0214628, 0.999727
3.44016, -0.0192603, -0.195261, 1.43264, -0.00227848, 0.00780693, -0.016769, 0.999826
3.46008, -0.0173131, -0.197869, 1.43239, -0.00414951, 0.00917162, -0.0111809, 0.999887
3.4801, -0.0148375, -0.200194, 1.4324, -0.00408063, 0.00841298, -0.0055361, 0.999941
3.50011, -0.0124666, -0.202796, 1.43245, -0.00443918, 0.00858738, -0.000293019, 0.999953
3.52018, -0.0102687, -0.205371, 1.43243, -0.00505539, 0.00946459, 0.00496521, 0.99993
3.54023, -0.00775531, -0.207501, 1.4324, -0.00441645, 0.00856593, 0.0106804, 0.999897
3.5601, -0.00549992, -0.209726, 1.43217, -0.00424503, 0.00872575, 0.0160049, 0.999825
3.58007, -0.00296907, -0.212487, 1.43219, -0.00508154, 0.00848598, 0.0206823, 0.999737
3.59996, -0.000554647, -0.214661, 1.43199, -0.00505333, 0.00857963, 0.0261803, 0.999608
3.62007, 0.00165395, -0.216473, 1.43154, -0.00516216, 0.00922282, 0.032562, 0.999414
3.64006, 0.00419659, -0.219128, 1.43126, -0.00647323, 0.00896392, 0.0373791, 0.99924
3.65987, 0.00663568, -0.221367, 1.4311, -0.00623686, 0.00925433, 0.0420633, 0.999053
3.67995, 0.00906662, -0.223463, 1.43076, -0.00667433, 0.00940813, 0.0477287, 0.998794
3.69993, 0.0115443, -0.225255, 1.43044, -0.00575378, 0.00944755, 0.053438, 0.99851
3.71996, 0.0139851, -0.227595, 1.4304, -0.00683467, 0.00997168, 0.0587307, 0.998201
3.74028, 0.0168109, -0.229551, 1.4304, -0.00596452, 0.00883502, 0.0639396, 0.997897
3.76009, 0.019088, -0.231094, 1.42987, -0.00550291, 0.00927887, 0.0696255, 0.997515
3.78012, 0.0217066, -0.233269, 1.42961, -0.00681017, 0.00920512, 0.0748636, 0.997128
3.80004, 0.0243318, -0.235144, 1.42945, -0.00582423, 0.0097622, 0.079405, 0.996778
3.82026, 0.0268292, -0.236963, 1.42907, -0.00694232, 0.0107019, 0.0848695, 0.99631
3.84013, 0.0293657, -0.238448, 1.42863, -0.0066179, 0.0112067, 0.0907776, 0.995786
3.85998, 0.0320176, -0.2404, 1.42848, -0.007115, 0.0117358, 0.0956465, 0.995321
3.87977, 0.0347603, -0.241915, 1.42828, -0.00637906, 0.0119616, 0.101251, 0.994769
3.89965, 0.0375216, -0.243302, 1.42791, -0.00573967, 0.0113512, 0.106463, 0.994235
3.91983, 0.0401514, -0.244501, 1.42744, -0.00520109, 0.0114346, 0.112397, 0.993584
3.94008, 0.0431896, -0.246394, 1.42734, -0.00576897, 0.0109975, 0.117175, 0.993034
3.96001, 0.04605, -0.247587, 1.42702, -0.00498103, 0.0108216, 0.122298, 0.992422
3.9803, 0.0486843, -0.248929, 1.42636, -0.0061446, 0.0114078, 0.128318, 0.991648
3.99993, 0.0518447, -0.250323, 1.42621, -0.00587411, 0.0106206, 0.133303, 0.991001
4.02008, 0.0546195, -0.25156, 1.4259, -0.00500803, 0.0114991, 0.138486, 0.990285
4.04003, 0.0576631, -0.252682, 1.42562, -0.00482451, 0.0112343, 0.144376, 0.989447
4.06009, 0.06055, -0.253942, 1.42526, -0.00595392, 0.0115894, 0.150207, 0.988569
4.08, 0.0634026, -0.254821, 1.42501, -0.0038633, 0.0123262, 0.155434, 0.987762
4.09999, 0.0666917, -0.256317, 1.42488, -0.00435609, 0.0116557, 0.160091, 0.987024
4.11986, 0.0694926, -0.256909, 1.42436, -0.00375235, 0.0117635, 0.165945, 0.986058
4.14014, 0.0725648, -0.25796, 1.424, -0.003772, 0.011882, 0.171366, 0.985128
4.15989, 0.0757326, -0.25892, 1.42389, -0.00201375, 0.0124988, 0.175592, 0.984382
4.18012, 0.0788037, -0.260152, 1.42351, -0.00348752, 0.0136361, 0.180947, 0.983392
4.20011, 0.0820343, -0.260769, 1.4232, -0.00289943, 0.0135395, 0.186875, 0.982286
4.2203, 0.0850591, -0.261719, 1.42289, -0.00270376, 0.0147572, 0.192195, 0.981242
4.24003, 0.0885242, -0.262921, 1.42263, -0.00254845, 0.0150635, 0.196931, 0.980298
4.26007, 0.0922426, -0.263631, 1.42258, -0.00441492, 0.0140095, 0.204847, 0.978684
4.27989, 0.0955007, -0.26424, 1.42212, -0.00429993, 0.0142718, 0.210745, 0.977428
4.3, 0.0991569, -0.265343, 1.42201, -0.00407522, 0.0142951, 0.215539, 0.976382
4.31996, 0.10271, -0.266198, 1.42192, -0.00394876, 0.0141125, 0.220444, 0.975289
4.34003, 0.106459, -0.266993, 1.42157, -0.00470122, 0.0131835, 0.225708, 0.974094
4.3603, 0.110304, -0.26799, 1.42121, -0.00373839, 0.0133233, 0.228521, 0.973441
4.3801, 0.113875, -0.268471, 1.42115, -0.00338982, 0.0129274, 0.235872, 0.971692
4.3999, 0.117934, -0.269512, 1.42102, -0.0044078, 0.0119854, 0.240919, 0.970461
4.42004, 0.121438, -0.269949, 1.42052, -0.00399762, 0.0125315, 0.246826, 0.968971
4.4403, 0.125447, -0.270924, 1.42031, -0.00472895, 0.0121671, 0.25236, 0.967545
4.46026, 0.129571, -0.271727, 1.42018, -0.00364734, 0.011274, 0.257044, 0.966327
4.48, 0.133419, -0.272341, 1.41977, -0.00429045, 0.0106142, 0.262286, 0.964922
4.49998, 0.137926, -0.273398, 1.41927, -0.00431442, 0.00964281, 0.265094, 0.964165
4.51988, 0.14182, -0.273925, 1.41893, -0.00347697, 0.00985019, 0.270563, 0.962646
4.54025, 0.145414, -0.274408, 1.41862, -0.00524813, 0.00993687, 0.279944, 0.959951
4.55985, 0.149372, -0.274876, 1.41797, -0.00561181, 0.00999836, 0.285586, 0.958285
4.58017, 0.154094, -0.276266, 1.41734, -0.00614437, 0.0102277, 0.286024, 0.958148
4.59997, 0.157872, -0.276501, 1.41703, -0.00675024, 0.009854, 0.295651, 0.955221
4.61998, 0.161903, -0.277169, 1.41637, -0.00752525, 0.0101691, 0.300898, 0.953572
4.63997, 0.166906, -0.278357, 1.41577, -0.00907248, 0.00898888, 0.301778, 0.953293
4.66009, 0.171023, -0.278611, 1.41515, -0.00777312, 0.00878681, 0.306998, 0.951638
4.67996, 0.174821, -0.279027, 1.41473, -0.00958299, 0.00821602, 0.315856, 0.948723
4.69998, 0.179112, -0.279345, 1.41415, -0.0100921, 0.00713737, 0.321176, 0.946939
4.71996, 0.183897, -0.279977, 1.41337, -0.00876234, 0.00669334, 0.321709, 0.946774
4.74028, 0.18837, -0.280611, 1.41281, -0.00984581, 0.00595047, 0.326665, 0.94507
4.76029, 0.191857, -0.280529, 1.41213, -0.0100762, 0.00612245, 0.335831, 0.941849
4.7801, 0.196195, -0.281003, 1.41135, -0.0120234, 0.00529013, 0.341039, 0.939957
4.79996, 0.20114, -0.281475, 1.41054, -0.0117284, 0.00407886, 0.342292, 0.939512
4.82026, 0.204684, -0.281211, 1.40994, -0.011242, 0.00341187, 0.35126, 0.936204
4.84023, 0.209104, -0.281614, 1.40944, -0.0127724, 0.00223816, 0.355991, 0.934399
4.86011, 0.212966, -0.281482, 1.40861, -0.012184, 0.00187337, 0.361005, 0.932483
4.87996, 0.217392, -0.281664, 1.40798, -0.0112872, 0.00155508, 0.364189, 0.931255
4.89991, 0.221304, -0.281519, 1.40767, -0.0118247, 0.000460953, 0.370838, 0.928622
4.91997, 0.225213, -0.281511, 1.40708, -0.0119417, 0.000227672, 0.375724, 0.926655
4.94021, 0.229472, -0.281614, 1.40622, -0.0119784, -0.000226288, 0.378801, 0.925401
4.95998, 0.233183, -0.281295, 1.40559, -0.0103013, -0.000291823, 0.38369, 0.923404
4.98004, 0.236951, -0.281171, 1.40519, -0.0124696, -0.001341, 0.390791, 0.920394
5.00014, 0.240819, -0.281125, 1.40452, -0.0137635, -0.00208949, 0.395476, 0.918371
5.02027, 0.244519, -0.280747, 1.40379, -0.0117035, -0.00198267, 0.398581, 0.917056
5.04024, 0.248472, -0.280683, 1.40326, -0.012724, -0.00341709, 0.403576, 0.914851
5.06027, 0.251599, -0.280271, 1.40275, -0.0128533, -0.00352636, 0.409588, 0.912173
5.07998, 0.255407, -0.280017, 1.40197, -0.0123295, -0.00364375, 0.412501, 0.910866
5.10011, 0.258713, -0.279545, 1.40122, -0.0117465, -0.00341445, 0.417085, 0.908785
5.12, 0.261812, -0.279362, 1.40073, -0.0132365, -0.00336619, 0.423613, 0.90574
5.14005, 0.265306, -0.279219, 1.40006, -0.0147735, -0.00369633, 0.428273, 0.903521
5.16002, 0.268488, -0.278701, 1.39912, -0.0132726, -0.00321604, 0.431214, 0.902146
5.18007, 0.271915, -0.278445, 1.39841, -0.0140052, -0.00433181, 0.436126, 0.899766
5.19999, 0.274775, -0.278051, 1.39785, -0.015481, -0.00491759, 0.442255, 0.896742
5.2201, 0.27767, -0.277575, 1.39691, -0.0139802, -0.00383034, 0.445493, 0.895168
5.23995, 0.280831, -0.277215, 1.39602, -0.0145975, -0.00488217, 0.449396, 0.8932
5.26027, 0.283678, -0.276712, 1.39539, -0.0147137, -0.00581918, 0.45427, 0.890723
5.2801, 0.28613, -0.276063, 1.3947, -0.0149561, -0.0059283, 0.460324, 0.887605
5.30013, 0.288966, -0.275726, 1.39363, -0.0148202, -0.00534654, 0.462632, 0.886411
5.3203, 0.291372, -0.27504, 1.39268, -0.0141969, -0.00523332, 0.467518, 0.883854
5.34004, 0.294066, -0.274547, 1.39215, -0.0148802, -0.00558388, 0.472802, 0.881025
5.3599, 0.296321, -0.274039, 1.39115, -0.0154893, -0.00506009, 0.477211, 0.878638
5.38005, 0.298701, -0.273401, 1.39012, -0.0151138, -0.00559971, 0.481597, 0.876245
5.39998, 0.300892, -0.27272, 1.38929, -0.0149114, -0.00586919, 0.486465, 0.873553
5.42027, 0.302903, -0.272021, 1.38865, -0.0148116, -0.0058767, 0.491716, 0.87061
5.44009, 0.305038, -0.270827, 1.38785, -0.0151318, -0.00704278, 0.498643, 0.866647
5.46025, 0.306958, -0.270069, 1.38685, -0.0152093, -0.00807633, 0.502661, 0.864312
5.47994, 0.308857, -0.269755, 1.38614, -0.0135441, -0.0078437, 0.504847, 0.863067
5.50009, 0.310456, -0.269072, 1.38533, -0.0133296, -0.00674667, 0.509128, 0.860561
5.51998, 0.312109, -0.268042, 1.38448, -0.0147807, -0.00717281, 0.51545, 0.856762
5.54026, 0.313712, -0.267565, 1.38376, -0.0137733, -0.00654941, 0.517795, 0.855369
